"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"16.06.2023 19:56:41"
"Gesucht nach";"LB 3234"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"4"              
"Anzahl gefundener Vorkommen";"4"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_m1 [1977].pdf";"Untitled";"213";"for a wedding) LB 3234:18 (unpubl., courtesy K. R. Veenhof); 1 ma("

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 11 Stol 1986 Letters from Collections in Philadelphia, Chicago and Berkeley (1).pdf";"";"66";"na I in LB 3234:8 (unpubl .)."

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 11 Stol 1986 Letters from Collections in Philadelphia, Chicago and Berkeley.pdf";"";"66";"na I in LB 3234:8 (unpubl .)."

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 11 Stol 1986 Letters from Collections in Philadelphia, Chicago and Berkeley.pdf";"";"66";"na I in LB 3234:8 (unpubl .)."
