"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"12.06.2023 20:20:00"
"Gesucht nach";"LB 1903"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"3"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1978 Kommentar zu den altbabylonischen Briefen aus Lagaba und anderen Orten SLB 4.pdf";"";"36";"(addinänika).9. LB 1903 (TLB IV, Taf.6). Was diesen sehr schlecht "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"8";"Tf. 6 (LB 1903). (Vs.) 1 a-na a-da-a 2 "
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"8";"das Silber. 9. LB 1903. 1 Zu Papa 2 sprich: 3 also sagt Taribum "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"8";"Tf. 6 (LB 1903). (Vs.) 1 a-na a-da-a 2 "
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"8";"das Silber. 9. LB 1903. 1 Zu Papa 2 sprich: 3 also sagt Taribum "
