"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"12.06.2023 17:11:39"
"Gesucht nach";"LB 1771"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"9"              
"Anzahl gefundener Vorkommen";"20"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Huehnergard 1997 A grammar of Akkadian HSS 45.pdf";"";"237";"9 and 10 LB 1771+1766 = Frankena,AbB 3 16.t17. a-na "
"Huehnergard 1997 A grammar of Akkadian HSS 45.pdf";"";"237";"9 and 10 LB 1771+1766 == Frankena, AbB 3 16+17. 1 a-"
"Huehnergard 1997 A grammar of Akkadian HSS 45.pdf";"";"349";"9 and 10 LB 1771+1766 35 4 p1. 9 LB 1897 35 4 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Huehnergard 2005 A Grammar of Akkadian, 2nd edition HSS 45.pdf";"";"239";"9 and 10 LB 1771+1766 = Frankena, AbB 3 16+17. 5u-n~"
"Huehnergard 2005 A Grammar of Akkadian, 2nd edition HSS 45.pdf";"";"346";"9 and 10 LB 1771+1766 35 4 p1.9 LB 1897 35 4 pl. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Huehnergard 2005 A Grammar of Akkadian, 2nd edition HSS 45.pdf";"";"239";"9 and 10 LB 1771+1766 = Frankena, AbB 3 16+17. 5u-n~"
"Huehnergard 2005 A Grammar of Akkadian, 2nd edition HSS 45.pdf";"";"346";"9 and 10 LB 1771+1766 35 4 p1.9 LB 1897 35 4 pl. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Huehnergard 2005 A Grammar of Akkadian, 2nd edition HSS 45 (1).pdf";"";"239";"9 and 10 LB 1771+1766 = Frankena, AbB 3 16+17. 5u-n~"
"Huehnergard 2005 A Grammar of Akkadian, 2nd edition HSS 45 (1).pdf";"";"346";"9 and 10 LB 1771+1766 35 4 p1.9 LB 1897 35 4 pl. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Huehnergard 1997 A grammar of Akkadian HSS 45.pdf";"";"237";"9 and 10 LB 1771+1766 = Frankena,AbB 3 16.t17. a-na "
"Huehnergard 1997 A grammar of Akkadian HSS 45.pdf";"";"237";"9 and 10 LB 1771+1766 == Frankena, AbB 3 16+17. 1 a-"
"Huehnergard 1997 A grammar of Akkadian HSS 45.pdf";"";"349";"9 and 10 LB 1771+1766 35 4 p1. 9 LB 1897 35 4 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"11";"und 10 (LB 1771 + 1766). (Vs.) 1 a-na ru-ut-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"11";"16 + 17. LB 1771 + 1766. 1 Zu Ruttum sprich: 2 also sagt "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"11";"und 10 (LB 1771 + 1766). (Vs.) 1 a-na ru-ut-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"11";"16 + 17. LB 1771 + 1766. 1 Zu Ruttum sprich: 2 also sagt "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"A Grammar of Akkadian (Third Edition)] A Grammar of Akkadian (Third Edition).pdf";"9781575069418_print_content_text.pdf";"471";"9 and 10 LB 1771+1766 = Frankena,AbB 316+17. 1 a-na "
"A Grammar of Akkadian (Third Edition)] A Grammar of Akkadian (Third Edition).pdf";"9781575069418_print_content_text.pdf";"696";"9 and 10 LB 1771+1766 35 INDEX OF TEXTS 4 pl. 9 LB "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"A Grammar of Akkadian (Third Edition)] A Grammar of Akkadian (Third Edition).pdf";"9781575069418_print_content_text.pdf";"471";"9 and 10 LB 1771+1766 = Frankena,AbB 316+17. 1 a-na "
"A Grammar of Akkadian (Third Edition)] A Grammar of Akkadian (Third Edition).pdf";"9781575069418_print_content_text.pdf";"696";"9 and 10 LB 1771+1766 35 INDEX OF TEXTS 4 pl. 9 LB "
