"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"18.06.2023 01:47:44"
"Gesucht nach";"LB 950"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"2"              
"Anzahl gefundener Vorkommen";"4"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"jcs42.pdf";"";"130";"Böhl-collection (LB 950) in Leiden2 and was' previously published by A. Goetze "
"jcs42.pdf";"";"131";"COLLECTIONS 5 (LB 950) Obv x + 1 5 s 10 254 '; "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"0(15).pdf";"";"2";"Bohl-collection (LB 950) in ~ e i d e nan~d was "
"0(15).pdf";"";"4";"COLLECTIONS 5 (LB 950) Obv 10 "
