"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"12.06.2023 20:16:25"
"Gesucht nach";"LB 1900"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"3"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1978 Kommentar zu den altbabylonischen Briefen aus Lagaba und anderen Orten SLB 4.pdf";"";"100";"äa-qiim).29. LB 1900 (TLB IV, Taf.16). Ein kurzer Brief von "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"15";". 16 (LB 1900). (Vs.) 1 a-na be-la-nu-um "
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"15";"gehe n. 29. LB 1900. 1 Zu Bölänum 2 sprich: 3 also sagt Sii-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"15";". 16 (LB 1900). (Vs.) 1 a-na be-la-nu-um "
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"15";"gehe n. 29. LB 1900. 1 Zu Bölänum 2 sprich: 3 also sagt Sii-"
