"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"16.06.2023 19:15:55"
"Gesucht nach";"LB 3203"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"4"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Sallaberger 1992 Der kultische Kalender der Ur III-Zeit UAVA 7.pdf";"";"370";"TLB 3 28, LB. 3203 (beide 2 xii AS 9): B. Jagersma teilt "
"Sallaberger 1992 Der kultische Kalender der Ur III-Zeit UAVA 7.pdf";"";"370";"2. 1992), daﬂ LB. 3203 eine andere Tafel als TLB 3 28 = LB. "
"Sallaberger 1992 Der kultische Kalender der Ur III-Zeit UAVA 7.pdf";"";"370";"SS 6 ist. LB. 3203 ist im Gegensatz zu LB. 2216 etwa AUCT3294:7f' "
"Sallaberger 1992 Der kultische Kalender der Ur III-Zeit UAVA 7.pdf";"";"447";"3 T 25 LB 3203 T 30 MVN 2 333 T 78 177 5 "
