"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"18.06.2023 00:23:48"
"Gesucht nach";"LB 898"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"9"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"9";"RB 3 07x09 LB 898 RB 5 21x15 RB 3 (2x?) l. vague "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"10";"edge 1; doubtful: LB 898 side 1; also H. 891 side 2 and edge "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"21";"(see especially LB 898 side 2, LB 905 side 2, LB 911 edge "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"22";"(below left). LB 898 side 2 fig. 11 (below right). AO 20319 "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"57";"3 low high LB 898 RB 5 low high RB 3 low high RB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"59";"1?, edge 2 LB 898 edge 1, edge 2 LB 899 edge 1, edge "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"59";"1, side 2 LB 898 side 2 LB 899 side 1 LB 903 side "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"60";"1, edge 2 LB 898 side 1 LB 899 side 2 LB 901 edge "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"61";"LB 896 top LB 898 top LB 899 top LB 901 top LB 903 "
