"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"10.06.2023 22:00:53"
"Gesucht nach";"LB 1097"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"6"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Salonen 1968 Agricultura Mesopotamica nach sumerisch-akkadischen Quellen AASF B 149.pdf";"";"239";"Saatpflügens vorkommen, ist LB 1097 = LEEMANS, Legal and Economic Records Nr. 46 ("
"Salonen 1968 Agricultura Mesopotamica nach sumerisch-akkadischen Quellen AASF B 149.pdf";"";"243";"eresw>; z.B. LB 1097 = LEEMANS, op.cit. Nr. 46.4; JCS VS. 82: "
"Salonen 1968 Agricultura Mesopotamica nach sumerisch-akkadischen Quellen AASF B 149.pdf";"";"257";"Ertrags ersehen können: LB 1097 = LEEMANS, Legal and Econornic Records Nr. 46 ("
"Salonen 1968 Agricultura Mesopotamica nach sumerisch-akkadischen Quellen AASF B 149.pdf";"";"446";"nam lilqu<Ni>; LB 1097 = LEEMANS, Legal and Economic Records Nr. 46 auf "
"Salonen 1968 Agricultura Mesopotamica nach sumerisch-akkadischen Quellen AASF B 149.pdf";"";"447";"Füge hinzu aB: LB 1097 = LEEMANS, op.cit. Nr. 46 Z. 13f.: ma-"
"Salonen 1968 Agricultura Mesopotamica nach sumerisch-akkadischen Quellen AASF B 149.pdf";"";"452";"mit fakäku; cf. LB 1097 = LEEMANS, op.cit. Nr. 46.2: A.SA3 si-"
