"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"18.06.2023 00:35:47"
"Gesucht nach";"LB 906"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"9";"RB 1 25x10 LB 906 RB 5 26x13 RB 3 15x13 RB 2 21x19 "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"57";"1 low high LB 906 RB 5 low high RB 3 low high RB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"59";"905 side 2 LB 906 side 2 LB 907 side 1 LB 910 side "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"60";"905 side 1 LB 906 side 1 LB 907 side 2 LB 908 side "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"61";"LB 905 top LB 906 top LB 907 top LB 908 top LB 910 "
