"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"10.06.2023 19:58:29"
"Gesucht nach";"LB 1013"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"5"              
"Anzahl gefundener Vorkommen";"9"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Kleinerman 2011 Education in Early 2nd Millennium BC Babylonia. The Sumerian Epistolary Miscellany CM 42.pdf";"Education in Early 2nd Millennium BC Babylonia";"26";"X24 (x) LB 1013 TLB 3 173 ANL 10 III X25 (x) "
"Kleinerman 2011 Education in Early 2nd Millennium BC Babylonia. The Sumerian Epistolary Miscellany CM 42.pdf";"Education in Early 2nd Millennium BC Babylonia";"346";"9 X24 = LB 1013 (TLB 3 17314) = ll. 1–10 Bibliography: "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Michalowski 1978 Two Sumerian Literary Letters JCS 30.pdf";"";"3";"1-10 B=LB 1013 =copy =TLB 317310 =copy belowl! ="

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Education in Early 2nd Millennium BC Babylonia] Education in Early 2nd Millennium BC Babylonia.pdf";"untitled";"25";"X24 (x) LB 1013 TLB 3 173 ANL 10 III X25 (x) "
"Education in Early 2nd Millennium BC Babylonia] Education in Early 2nd Millennium BC Babylonia.pdf";"untitled";"345";"9 X24 = LB 1013 (TLB 3 17314) = ll. 1–10 Bibliography: "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Education in Early 2nd Millennium BC Babylonia] Education in Early 2nd Millennium BC Babylonia.pdf";"untitled";"25";"X24 (x) LB 1013 TLB 3 173 ANL 10 III X25 (x) "
"Education in Early 2nd Millennium BC Babylonia] Education in Early 2nd Millennium BC Babylonia.pdf";"untitled";"345";"9 X24 = LB 1013 (TLB 3 17314) = ll. 1–10 Bibliography: "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Civil n.d. Index to the Corpus of Sumerian Literature_1999 vers.pdf";"";"90";"gal-e 9lines LB 1013 (TLB 3 173) UM 29-16-41 1-"
"Civil n.d. Index to the Corpus of Sumerian Literature_1999 vers.pdf";"";"198";"(S X) LB 1013 (TLB 3 173) ......... .. .. . . "
