"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"12.06.2023 19:17:38"
"Gesucht nach";"LB 1858"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"4"              
"Anzahl gefundener Vorkommen";"6"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1978 Kommentar zu den altbabylonischen Briefen aus Lagaba und anderen Orten SLB 4.pdf";"";"156";"der Nacht""). 48. LB 1858 (TLB IV, Taf.27). Ein leider schlecht erhaltener "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1970 Kommentar zu den altbabylonischen Briefen aus Lagaba und anderen Orten SLB 4.pdf";"Scanned using Book ScanCenter 5022";"18";"der Nacht""). 48. LB 1858 (TLB IV, Taf.27). Ein leider schlecht erhaltener "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"22";". 27 (LB 1858). (Vs.) 1 [a-na] a-ad-da-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"22";"schicke mir. 48. LB 1858. 1 Zu Papa sprich: 2 also sagt Bölsunu: 3 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"22";". 27 (LB 1858). (Vs.) 1 [a-na] a-ad-da-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"22";"schicke mir. 48. LB 1858. 1 Zu Papa sprich: 2 also sagt Bölsunu: 3 "
