"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"11.06.2023 01:07:02"
"Gesucht nach";"LB 1203"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"3"              
"Anzahl gefundener Vorkommen";"7"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Kryszat 2004 Zur Chronologie der Kaufmannsarchive aus der Schicht 2 des Karum Kanes. Studien und Materialien PIHANS 99.pdf";"";"55";"malik Kudatum X LB 1203, 3' S. Al-a!J.im Assur-ma[lik] "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Michel 2003 Old Assyrian Bibliography of Cuneiform Texts PIHANS 97.pdf";"";"29";"p. 39, - LB 1203 = BOHL 1934, p. 38 - LB 1205 = "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Teissier 1994 Sealing and Seals on texts from Kültepe Karum Level 2 PIHANS 70.pdf";"";"79";"b see 137 LB 1203 KKS 33 a, b EL99+TC 3 240 ICK "
"Teissier 1994 Sealing and Seals on texts from Kültepe Karum Level 2 PIHANS 70.pdf";"";"79";"3) KKS 6B LB 1203 KKS 102 AO 8745B (5) ICK 1 26A "
"Teissier 1994 Sealing and Seals on texts from Kültepe Karum Level 2 PIHANS 70.pdf";"";"151";"a, b 208 LB 1203 129 KKS 46; Nt 233 KKS 43 130 ICK "
"Teissier 1994 Sealing and Seals on texts from Kültepe Karum Level 2 PIHANS 70.pdf";"";"154";"frag. LB 1147 LB 1203 INDICES 364,429,489 537 109 237 246a,481 386,559,651 515,538,564a "
"Teissier 1994 Sealing and Seals on texts from Kültepe Karum Level 2 PIHANS 70.pdf";"";"157";"109 TMH275A 224 LB 1203 208 Qzgii~ 1965 14 345 TC 3 39G 162 "
