"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"12.06.2023 22:36:43"
"Gesucht nach";"LB 2005"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"3"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1978 Kommentar zu den altbabylonischen Briefen aus Lagaba und anderen Orten SLB 4.pdf";"";"269";". 114. (LB 2005) - AbB 3, S.76w79. Ein schlecht erhaltener Brief, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"42";"d[ J 114. LB 2005. (Vs.) l' [0 J x x [ "
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"42";"des Gottes 114. LB 2005. l' . . . . . . . . "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"42";"d[ J 114. LB 2005. (Vs.) l' [0 J x x [ "
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"42";"des Gottes 114. LB 2005. l' . . . . . . . . "
