"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"18.06.2023 00:25:00"
"Gesucht nach";"LB 899"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"9"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"4";"the base of LB 899. LB 900 has “2H7”(?) written on edge 2; "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"9";"RB 1 23x09 LB 899 RB 5 25x15 RB 2 20x14 RB 3 23x18 "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"24";"(see especially LB 899 side 2, LB 903 side 1, LB 905 side "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"26";"(below left). LB 899 side 2 fig. 18 (below right). LB 903 "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"57";"1 low high LB 899 RB 5 low high RB 2 low high RB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"59";"1, edge 2 LB 899 edge 1, edge 2 LB 900 side 1, edge "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"59";"898 side 2 LB 899 side 1 LB 903 side 2 LB 905 side "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"60";"898 side 1 LB 899 side 2 LB 901 edge 1, edge 2 LB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"61";"LB 898 top LB 899 top LB 901 top LB 903 top LB 905 "
