"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"11.06.2023 01:31:01"
"Gesucht nach";"LB 1220"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"7"              
"Anzahl gefundener Vorkommen";"11"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_s_shin_1 [1989].pdf";"Untitled";"384";"to you personally LB 1220:8ff. (courtesy K. R. Veenhof); e-qi U "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Veenhof & Eidem 2008 Mesopotamia. The Old Assyrian Period OBO 160-5.pdf";"";"43";"objects found) In LB 1220 (unpubl.), a list of goods left to/in "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Michel 2003 Old Assyrian Bibliography of Cuneiform Texts PIHANS 97.pdf";"";"29";"p. 378 - LB 1220 = 1. 7-8, AOATT, n. 486, 1. 4-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Veenhof 1972 Aspects of Old Assyrian Trade and its Terminology StDoc 10.pdf";"";"196";"The unpublished text LB 1220, 7ff. reads: simum issa'iimim mimma lii .------------------------------------------------_.~-------------------"
"Veenhof 1972 Aspects of Old Assyrian Trade and its Terminology StDoc 10.pdf";"";"197";"The unpublished text LB 1220, 7ff. reads: simum issa'iimim mimma lii ""'I, II "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Kouwenberg 2017 A Grammar of Old Assyrian HdO 118.pdf";"";"298";"my seals' (LB 1220: 7-9) mimma annfm la ku-nu-ke-a "
"Kouwenberg 2017 A Grammar of Old Assyrian HdO 118.pdf";"";"298";"my seals' (LB 1220: 15-17) 3 $Ubiitu u-la ku-nu-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Kouwenberg_2017_GOA_HdO118.pdf";"";"298";"my seals' (LB 1220: 7-9) mimma annfm la ku-nu-ke-a "
"Kouwenberg_2017_GOA_HdO118.pdf";"";"298";"my seals' (LB 1220: 15-17) 3 $Ubiitu u-la ku-nu-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Kouwenberg_2017_GOA_HdO118.pdf";"";"298";"my seals' (LB 1220: 7-9) mimma annfm la ku-nu-ke-a "
"Kouwenberg_2017_GOA_HdO118.pdf";"";"298";"my seals' (LB 1220: 15-17) 3 $Ubiitu u-la ku-nu-"
