"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"17.06.2023 00:46:33"
"Gesucht nach";"LB 5"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"15"             
"Anzahl gefundener Vorkommen";"16"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_s_shin_1 [1989].pdf";"Untitled";"268";"63:43 (LB). 5. Sitlutu to prevail, to predominate, to be authoritative, dominant: "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_e [1958].pdf";"Untitled";"92";"25:6 (LB). 5. upper or outer part (in connection with the "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Gs Jacobsen.pdf";"";"105";"As with the LB 5 form lultd, discussed above, this Gtn form was probably "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Postgate Vol. 1.pdf";"";"128";"YR 6/4 LB 5 YR 6/4 LRB H 2A yes s s "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"JAOS1984.pdf";"";"52";"galälu (N/LB) 5. ba-ga-ni (LB) 6. garl~(t)u "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"JEOL 10, 1945-8.pdf";"";"160";"146,59 m en LB,5 m; vgl. G. STElNDORFF in de Baedeker van Egypte, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RA 56 1962.pdf";"";"69";"1960], p . LB!. 5. H . ÜTT EN ; MIO I [1953], "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AfO 42-43 1995.pdf";"";"115";"II-v 6), LB 5 (unpublished, to RTC 71 v 7-13), RTC "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 67 1998.pdf";"";"38";"- '2 LB. 5, folios 65-71, ed. Amblineau, CEuvres de Scherioudi I1 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 67 1998 1 [2].pdf";"";"33";"0&/ii). . LB. 5, folios 1-4 ~-ii:H), correspondmg to no. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Heffron, Stone, Worthington 2017 At the Dawn of History Ancient Near Eastern Studies in Honour of J.N. Postgate Volume 1.pdf";"";"128";"YR 6/4 LB 5 YR 6/4 LRB H 2A yes s s "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Beaulieu 2013 Aspect of Aramaic and Babylonian Linguistic Interaction in First Millennium BC Iraq Journal of Language Contact 6.pdf";"unknown";"5";"contemporaneous with NB/LB.5"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Çambel 1999 Corpus of Hieroglyphic Luwian Inscriptions. Volume II- Karatepe-Aslantas SIELC NF 8-2.pdf";"";"78";"'bd kn] LB 5 [t mps] W'[nk 'ztwd stnm tl;"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Huehnergard 2002 izuzzum and itulum Gs Jacobsen.pdf";"";"12";"As with the LB 5 form lultd, discussed above, this Gtn form was probably "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RAI 28 1982 [AfO Bei 19].pdf";"";"208";"W of the LB. 5 - Layer of sand. 6 - Secondary mound ("
"RAI 28 1982 [AfO Bei 19].pdf";"";"210";"W of the LB. 5 - Layer of sand. 6 - Secondary mound ("
