"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"18.06.2023 00:28:36"
"Gesucht nach";"LB 900"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"7"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"4";"of LB 899. LB 900 has “2H7”(?) written on edge 2; LB 904 "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"7";"893 side 2, LB 900 base, LB 905 side 2, LB 908 side 2 "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"9";"RB 1 24x09 LB 900 RB 6 t? 26x14 RB 1 24x16 RB 4 "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"57";"1 low high LB 900 RB 6 low high RB 1 low high RB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"59";"1, edge 2 LB 900 side 1, edge 2 LB 901 side 1 LB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"60";"2, edge 1 LB 900 edge 1, side 1 LB 901 side 2 LB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"61";"LB 897 top LB 900 top LB 902 top LB 904 top LB 909 "
