"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"12.06.2023 19:11:38"
"Gesucht nach";"LB 1853"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"3"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1978 Kommentar zu den altbabylonischen Briefen aus Lagaba und anderen Orten SLB 4.pdf";"";"191";"bauen"" haben. 57. LB 1853 (TLB IV, Taf.32). Ein sehr schlecht erhaltener "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"27";"Tf. 32 (LB 1853). (Vs.) 1 a-na sa dutu iI dmarduk "
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"27";"ssene) . 57. LB 1853. 1 Zu demjenigen , den Samas und Marduk 2 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"27";"Tf. 32 (LB 1853). (Vs.) 1 a-na sa dutu iI dmarduk "
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"27";"ssene) . 57. LB 1853. 1 Zu demjenigen , den Samas und Marduk 2 "
