"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"18.06.2023 00:36:59"
"Gesucht nach";"LB 907"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"6"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"9";"21x19 / / LB 907 RB 5 25x13 RB 2 21x18 RB 3 09x14 "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"58";"ARTA 2004.001 58 LB 907 RB 5 low high RB 2 low high RB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"59";"1, edge 2 LB 907 edge 1, edge 2 LB 909 side 2, edge "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"59";"906 side 2 LB 907 side 1 LB 910 side 2 LB 911 side "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"60";"906 side 1 LB 907 side 2 LB 908 side 1, edge 1 LB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"61";"LB 906 top LB 907 top LB 908 top LB 910 top LB 911 "
