"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"18.06.2023 00:21:24"
"Gesucht nach";"LB 896"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"6"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"9";"ARTA 2004.001 9 LB 896 RB 5 21x11 RB 2 21x17 RB 2 21x16 "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"21";"is visible on LB 896 side 2 and LB 910 side 2 (both "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"57";"3 low high LB 896 RB 5 low high RB 2 low high RB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"59";"1 edge 1? LB 896 edge 1?, edge 2 LB 898 edge 1, edge "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"59";"891 side 2 LB 896 side 1, side 2 LB 898 side 2 LB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"61";"H. 891 top LB 896 top LB 898 top LB 899 top LB 901 "
