"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"17.06.2023 22:16:52"
"Gesucht nach";"LB 800"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"4"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Stol 1976 Studies in Old Babylonian History PIHANS 40 [2].pdf";"";"30";"8; TIM 7234; LB 800 (= Peiser, OLZ 13, 1910, 194); VAT 670 (= "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Stol 1976 Studies in Old Babylonian History PIHANS 40.pdf";"";"58";"TIM 7 234; LB 800 (= Peiser, OLZ 13, 1910, 194); VAT 670 (= "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Hornsnell 1999 The Year-Names of the First Dynasty of Babylon. Volume I. Chronological Matters, the Year-Name System and the Date-Lists.pdf";"";"84";"C (Kish1; LB 800; KF 2334)8 PD-C originally contained bilingual year-"
"Hornsnell 1999 The Year-Names of the First Dynasty of Babylon. Volume I. Chronological Matters, the Year-Name System and the Date-Lists.pdf";"";"84";"Leiden collection as LB 800 (see Kraus, Sumerer und Akknder, p.38 n."

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Kraus 1970 Sumerer und Akkader, ein problem der altmesopotamischen Geschichte.pdf";"";"20";"des Originals, jetzt LB 800 in Leiden, bestätigt worden sind. 134) Weidner [2], "
