"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"12.06.2023 18:21:13"
"Gesucht nach";"LB 1823"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"6"              
"Anzahl gefundener Vorkommen";"17"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Charpin 2019.pdf";"";"392";"50) X51 = LB 1823 (TLB 2, 6), Enlil lament 51) X52 = "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"BiOr1987.pdf";"";"11";"Enlil) Old Babylonian LB 1823 (TLB 2 6) ii 4'-iii 13'. Phonetically "
"BiOr1987.pdf";"";"18";"K.l3518 B16 LB 1823 (TLB 2 6) B2 MLC 1862 B27 MLC "
"BiOr1987.pdf";"";"19";"2 6 (LB 1823) see B2 TMH NF 4 56 (RS 1507) "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Delnero 2020 How To Do Things With Tears. Ritual Lamenting in Ancient Mesopotamia SANER 26.pdf";"Untitled";"126";"Old Babylonian source LB 1823 (TLB 2: 6) with the same incipit and "
"Delnero 2020 How To Do Things With Tears. Ritual Lamenting in Ancient Mesopotamia SANER 26.pdf";"Untitled";"126";"Ershemma occurs in LB 1823 o. ii 14'-r. iii 13. For the Ershemma "
"Delnero 2020 How To Do Things With Tears. Ritual Lamenting in Ancient Mesopotamia SANER 26.pdf";"Untitled";"129";"29–13–468+, LB 1823, BM 88288, and the two sections of CBS 2218+ "
"Delnero 2020 How To Do Things With Tears. Ritual Lamenting in Ancient Mesopotamia SANER 26.pdf";"Untitled";"415";"(106) 485) LB 1823 (TLB 2: 6 o. ii 14 – r. "
"Delnero 2020 How To Do Things With Tears. Ritual Lamenting in Ancient Mesopotamia SANER 26.pdf";"Untitled";"464";"62] <<<<<28>>>>>: LB 1823 – dl Multi-column, multi-section lament, with parallels "
"Delnero 2020 How To Do Things With Tears. Ritual Lamenting in Ancient Mesopotamia SANER 26.pdf";"Untitled";"491";"Also: parallels to LB 1823, but duplicates LCM 56.5.1 to an even greater extent, "
"Delnero 2020 How To Do Things With Tears. Ritual Lamenting in Ancient Mesopotamia SANER 26.pdf";"Untitled";"535";"50) X51 = LB 1823 (TLB 2: 6), Enlil lament 51) X52 = "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Black 1987 Sumerian Balag Compositions BiOr 44.pdf";"";"4";"Enlil) Old Babylonian LB 1823 (TLB 2 6) ii 4'-iii 13'. Phonetically "
"Black 1987 Sumerian Balag Compositions BiOr 44.pdf";"";"17";"K.13518 Bl6 LB 1823 (TLB 2 6) B2 MLC 1862 B27 MLC "
"Black 1987 Sumerian Balag Compositions BiOr 44.pdf";"";"20";"2 6 (LB 1823) see B2 TMH NF 4 56 (HS 1507) "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Gabbay 2015 The Ersema Prayers of the First Millennium BC HES 2.pdf";"Gabbay HES2.indb";"316";"åe-er-ra LB 1823 col. ii:14’–r. iii:13 (TLB 2, "
"Gabbay 2015 The Ersema Prayers of the First Millennium BC HES 2.pdf";"Gabbay HES2.indb";"365";".. K.5007+ LB 1823: no. VI MLC 382: no. 60, no. 71, no. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Gabbay 2007 The Sumero-Akkadian Prayer 'Ersema'- A Philological and Religious Analysis PhD.pdf";"";"556";"åe-er-ra LB 1823 col. ii:14’-r. iii:13 (TLB 2, "
