"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"17.06.2023 22:30:02"
"Gesucht nach";"LB 810"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"8"              
"Anzahl gefundener Vorkommen";"10"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brinkman 1976 A Catalogue of cuneiform sources pertaining to specific monarchs of the Kassite Dynasty MSKH 1.pdf";"";"312";"be ""9"" LB 810, published as Peiser, Urk., P 99; collated; copy had "
"Brinkman 1976 A Catalogue of cuneiform sources pertaining to specific monarchs of the Kassite Dynasty MSKH 1.pdf";"";"378";"58808: 0.2.7.142, 0.4.2.3 LB 810: V.2.10.93 I M 58810: 0.2.7.113, 0.4.2.12 LB 811: "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brinkman 1976 A Catalogue of cuneiform sources pertaining to specific monarchs of the Kassite Dynasty [2] MSKH 1.pdf";"";"319";"Kontextbezogener Text konnte nicht extrahiert werden. Das Dokument weist eingeschränkte Sicherheitsberechtigungen auf. Das Kopieren von Inhalten ist nicht zulässig."

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brinkman 1977 Materials and Studies for Kassite History 1. A Catalogue of Cuneiform Sources Pertaining to Specific Monarchs of the Kassite Dynasty MSKH 1.pdf";"";"312";"be ""9"" LB 810, published as Peiser, Urk., P 99; collated; copy had "
"Brinkman 1977 Materials and Studies for Kassite History 1. A Catalogue of Cuneiform Sources Pertaining to Specific Monarchs of the Kassite Dynasty MSKH 1.pdf";"";"378";"LB 808: 0.2.7.177 LB 810: V.2.10.93 LB 811: V.2.10.301; cf. P.2.6.202 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AfO 26 1978-1979.pdf";"";"63";"UDBD P 99, LB 810 (Koll.): Brinkman, MSKH 1,295. P 108 (Koll.): "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AfO Register 1974-2004.pdf";"";"134";"UDBD P 99, LB 810 (Koll.): Brinkman, MSKH 1,295. P 108 (Koll.): "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brinkman 1976.pdf";"";"12";"Fehler beim Abrufen des Texts"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brinkman 1976_scissored.pdf";"";"24";"Fehler beim Abrufen des Texts"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"HKL-AFO.pdf";"";"354";"Fehler beim Abrufen des Texts"
