"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"12.06.2023 19:10:26"
"Gesucht nach";"LB 1852"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"3"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1978 Kommentar zu den altbabylonischen Briefen aus Lagaba und anderen Orten SLB 4.pdf";"";"104";"die; Rede!31. LB 1852 (TLB IV, Taf.17). Ein sehr schlecht erhaltener "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"15";". 17 (LB 1852). (Vs.) 1 a-na sa-ni-ig- ka-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"15";"e ihn. 31. LB 1852. 1 Zu Saniq-pisu 2 sprich: 3 also sag "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"15";". 17 (LB 1852). (Vs.) 1 a-na sa-ni-ig- ka-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"15";"e ihn. 31. LB 1852. 1 Zu Saniq-pisu 2 sprich: 3 also sag "
