"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"11.06.2023 03:47:44"
"Gesucht nach";"LB 1322"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"7"              
"Anzahl gefundener Vorkommen";"13"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_b [1965].pdf";"Untitled";"364";"and var. from LB 1322, see Borger, BiOr 11 88; bu-u[s-r]"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"BiOr_indexes_2016.pdf";"";"18";"Liagre Böhl (LB 1322). 11, 88-89. -, Some Notes on thc Inscriptions "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AfO 17 1954-6.pdf";"";"254";"Liagre Böhl (LB 1322): BiOr 11, p. 88f. Ders„ Mubaqqir qarbätim: VT 5, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Freedman [Moren] 2006 If a City is set on a Hight. The Akkadian omen series summa alu ina mele sakin. Volume 2- Tablets 22-40 OPKF 19.pdf";"";"104";"26' D = LB 1322 (BiOr 11 [1944] 88-89)-31'-49'; "
"Freedman [Moren] 2006 If a City is set on a Hight. The Akkadian omen series summa alu ina mele sakin. Volume 2- Tablets 22-40 OPKF 19.pdf";"";"152";"see VAT 9793 LB 1322 (BiOr 11 [1944] 88-89) ................................................................................................................... 202 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Freedman [Moren] 1978 The omen series Shumma alu PhD Penn.pdf";"";"90";"4-9. 402)(LB 1322 (BiOr 11 88-89) Sillilar ~ K. 14478 "
"Freedman [Moren] 1978 The omen series Shumma alu PhD Penn.pdf";"";"167";"27 S = LB 1322 (BiOr 11 88-89) -- 32-66 -"
"Freedman [Moren] 1978 The omen series Shumma alu PhD Penn.pdf";"";"167";"27 J c LB 1322 (Bior 11 88-89) -- 32-66 H "
"Freedman [Moren] 1978 The omen series Shumma alu PhD Penn.pdf";"";"201";"unknown)74-76 LB 1322 166,318,320-322 MU= 1867 85.17 3-17'; Mw 889 "
"Freedman [Moren] 1978 The omen series Shumma alu PhD Penn.pdf";"";"201";"9793 164,253,275-276,296 LB 1322 166,318,320-322 VAT 153 MLC 1867 85,173-174 VAT "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Cadelli 2000 Recherche sur la médecine mésopotamienne. La série summa amelu sualam marus PhD.pdf";"";"16";"le quitter» LB 1322: 35 (Borger R., Bi0r40, 1954, p. 88, tablette "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Krispijn-Stol_Phoenix 59-3_2013_46-47_LB-1322.pdf";"";"1";"Fehler beim Abrufen des Texts"
"Krispijn-Stol_Phoenix 59-3_2013_46-47_LB-1322.pdf";"";"1";"Fehler beim Abrufen des Texts"
