"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"12.06.2023 20:22:24"
"Gesucht nach";"LB 1905"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"3"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1978 Kommentar zu den altbabylonischen Briefen aus Lagaba und anderen Orten SLB 4.pdf";"";"123";"2.20, besprochen. 35. LB 1905.(TLB IV, Tf.20). Ein weiterer Brief des B‰lsunu "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"17";"Tf. 20 (LB 1905). [Vs.) 1[a-naJ i-jnli-ibj-si-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"17";"mittelgroﬂ sein. 35. LB 1905. 1 Zu Inibsina und Awil-Ninsianna 2 sprich: 3 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"17";"Tf. 20 (LB 1905). [Vs.) 1[a-naJ i-jnli-ibj-si-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"17";"mittelgroﬂ sein. 35. LB 1905. 1 Zu Inibsina und Awil-Ninsianna 2 sprich: 3 "
