"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"10.06.2023 19:59:41"
"Gesucht nach";"LB 1014"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"3"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1978 Kommentar zu den altbabylonischen Briefen aus Lagaba und anderen Orten SLB 4.pdf";"";"54";"(kuttin). 14. LB 1014 (TLB IV, Tf.9). Der kurze Brief ist "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"10";"Tf. 9 (LB 1014). (Vs.) 1 a-na ta-ab-[wJa-sa-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"10";"Gerste aus! 14. LB 1014. 1 Zu Täb-wasäbsu 2 sprich: 3 also sagt "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"10";"Tf. 9 (LB 1014). (Vs.) 1 a-na ta-ab-[wJa-sa-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"10";"Gerste aus! 14. LB 1014. 1 Zu Täb-wasäbsu 2 sprich: 3 also sagt "
