"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"18.06.2023 00:56:09"
"Gesucht nach";"LB 921"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"3"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"de Clercq 2003 Die Göttin Ninegal  Belet-ekallim nach den altorientalischen Quellen des 3. und 2. Jt. v. Chr. PhD.pdf";"Ninegal";"53";"gal Puzriš-Dagan LB 921 (Š 27-IS 3) nig2-kas7-ak a-"
"de Clercq 2003 Die Göttin Ninegal  Belet-ekallim nach den altorientalischen Quellen des 3. und 2. Jt. v. Chr. PhD.pdf";"Ninegal";"53";"e2 -gal. LB 921 ist eine auffällige Tafel, denn sie gehört scheinbar zu "
"de Clercq 2003 Die Göttin Ninegal  Belet-ekallim nach den altorientalischen Quellen des 3. und 2. Jt. v. Chr. PhD.pdf";"Ninegal";"53";"shape""), was bei LB 921 ein auffälliges Merkmal ist; jedoch fehlen in diesem Text "
