"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"18.06.2023 02:50:03"
"Gesucht nach";"LB 994"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"3"              
"Anzahl gefundener Vorkommen";"8"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Veldhuis_1997_EEN.pdf";"Microsoft Word - CHAPT11.WP5";"27";"P.375 = LB 994, P.376 = LB 996, and P.371 = "
"Veldhuis_1997_EEN.pdf";"Microsoft Word - CHAPT11.WP5";"27";"The holes in LB 994 and LB 996, described by Weidner (1914, p."
"Veldhuis_1997_EEN.pdf";"Microsoft Word - CHAPT11.WP5";"27";"(Falkowitz 1984). LB 994 (P.375) is probably Old Babylonian Proto-Lú "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Veldhuis 1997 Elementary education at Nippur. The lists of trees and wooden objects.pdf";"Microsoft Word - CHAPT11.WP5";"26";"P.375 = LB 994, P.376 = LB 996, and P.371 = "
"Veldhuis 1997 Elementary education at Nippur. The lists of trees and wooden objects.pdf";"Microsoft Word - CHAPT11.WP5";"26";"The holes in LB 994 and LB 996, described by Weidner (1914, p."
"Veldhuis 1997 Elementary education at Nippur. The lists of trees and wooden objects.pdf";"Microsoft Word - CHAPT11.WP5";"26";"(Falkowitz 1984). LB 994 (P.375) is probably Old Babylonian Proto-Lú "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Veldhuis 2014 History of the Cuneiform Lexical Tradition GMTR 6.pdf";"Microsoft Word - gmtr6_niek-vers04";"173";"5.5 (P253914); LB 994 (P389436); LB 1829 (P386383); OECT 4, 160 "
"Veldhuis 2014 History of the Cuneiform Lexical Tradition GMTR 6.pdf";"Microsoft Word - gmtr6_niek-vers04";"529";"LB 852: 401 LB 994: 162 LB 1829: 162 LB 3510: 63 Lipit-Eštar "
