"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"12.06.2023 20:02:00"
"Gesucht nach";"LB 1892"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"4"              
"Anzahl gefundener Vorkommen";"6"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1978 Kommentar zu den altbabylonischen Briefen aus Lagaba und anderen Orten SLB 4.pdf";"";"109";"mir bringen. 33. LB 1892 (TLB IV, Taf.18). Dieser Brief, von Lu—"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1962 Rv Lambert BWL BiOr 19.pdf";"";"1";"Old Babylonian letter LB 1892, 1. 24: a ... wi-Ium ba-al-.tu-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"16";". 18 (LB 1892). (Vs.) 1 a-na dna-bi-um-ma-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"16";"einige Wörter). 33. LB 1892. 1 Zu Nabium-mälik, 2.3 dem guten Manne, dessen "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"16";". 18 (LB 1892). (Vs.) 1 a-na dna-bi-um-ma-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"16";"einige Wörter). 33. LB 1892. 1 Zu Nabium-mälik, 2.3 dem guten Manne, dessen "
