"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"11.06.2023 03:29:45"
"Gesucht nach";"LB 1309"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"4"              
"Anzahl gefundener Vorkommen";"12"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RINAP 2 (2020) Frame.pdf";"";"213";"Fehler beim Abrufen des Texts"
"RINAP 2 (2020) Frame.pdf";"";"215";"Fehler beim Abrufen des Texts"
"RINAP 2 (2020) Frame.pdf";"";"566";"Fehler beim Abrufen des Texts"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RINAP 2 Frame 2020 The Royal Inscriptions of Sargon II King of Assyria.pdf";"";"213";"Genova 532 (+) LB 1309 (+) a piece formerly in the Convent of Les "
"RINAP 2 Frame 2020 The Royal Inscriptions of Sargon II King of Assyria.pdf";"";"215";"ex. 15 [LB 1309], edition) 1936 Gadd, Stones pp. 159–160 (exs. "
"RINAP 2 Frame 2020 The Royal Inscriptions of Sargon II King of Assyria.pdf";"";"566";"No. RINAP 2 LB 1309(+) 9.15 London, British Museum No. RINAP 2 No. RINAP "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RINAP 2 (2020) Frame.pdf";"";"213";"Genova 532 (+) LB 1309 (+) a piece formerly in the Convent of Les "
"RINAP 2 (2020) Frame.pdf";"";"215";"ex. 15 [LB 1309], edition) 1936 Gadd, Stones pp. 159–160 (exs. "
"RINAP 2 (2020) Frame.pdf";"";"566";"No. RINAP 2 LB 1309(+) 9.15 London, British Museum No. RINAP 2 No. RINAP "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frame 2020 The Royal Inscriptions of Sargon II, King of Assyria (721–705 BC RINAP 2.pdf";"";"213";"Genova 532 (+) LB 1309 (+) a piece formerly in the Convent of Les "
"Frame 2020 The Royal Inscriptions of Sargon II, King of Assyria (721–705 BC RINAP 2.pdf";"";"215";"ex. 15 [LB 1309], edition) 1936 Gadd, Stones pp. 159–160 (exs. "
"Frame 2020 The Royal Inscriptions of Sargon II, King of Assyria (721–705 BC RINAP 2.pdf";"";"566";"No. RINAP 2 LB 1309(+) 9.15 London, British Museum No. RINAP 2 No. RINAP "
