"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"11.06.2023 02:21:23"
"Gesucht nach";"LB 1259"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"3"              
"Anzahl gefundener Vorkommen";"6"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Briquel-Chatonnet & Farès & Lion 2009 Femmes, cultures et sociétés dans les civilisations méditerranéennes et proche-orientales de l'Antiquité Topoi Suppl 10.pdf";"";"127";"CCT 6 30d, LB 1259 eL VS 26 59. Lettres expédiées par Taram-Kübi "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Michel 2003 Old Assyrian Bibliography of Cuneiform Texts PIHANS 97.pdf";"";"21";"(9270) + LB 1259 96 (13465) EL, n°102 132 (9257) "
"Michel 2003 Old Assyrian Bibliography of Cuneiform Texts PIHANS 97.pdf";"";"29";"1 fragment -LB 1259- - LB 1259 = makes a join with VS "
"Michel 2003 Old Assyrian Bibliography of Cuneiform Texts PIHANS 97.pdf";"";"29";"LB 1259- - LB 1259 = makes a join with VS 26, 59 and "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"VS 26 Veenhof & Klengel-Brandt.pdf";"";"7";"sich heraus, daß LB 1259, die rechte obere Ecke konnte ich auch gelegentlich Daten "
"VS 26 Veenhof & Klengel-Brandt.pdf";"";"21";"in Leiden (LB 1259) ""gejoint"". Die Nachlaßangelegenheiten des Sü-Nunu werden auch "
