"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"13.06.2023 17:16:51"
"Gesucht nach";"LB 2355"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"3"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Sallaberger 1992 Der kultische Kalender der Ur III-Zeit UAVA 7.pdf";"";"229";"Der erste Text, LB. 2355 (27 iii AS 3), nennt „königliche Riten "
"Sallaberger 1992 Der kultische Kalender der Ur III-Zeit UAVA 7.pdf";"";"401";"Siegel: Ur-ulpa'e LB 2355 27 iii AS 3 2Nanseulgal u m' l gà"" "
"Sallaberger 1992 Der kultische Kalender der Ur III-Zeit UAVA 7.pdf";"";"447";"Nr. 11 262 LB 2355 212, 53T69b MVN 2 168 35151 ITT 5 "
