"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"11.06.2023 03:00:58"
"Gesucht nach";"LB 1289"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"6"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Kryszat 2004 Zur Chronologie der Kaufmannsarchive aus der Schicht 2 des Karum Kanes. Studien und Materialien PIHANS 99.pdf";"";"92";"awätim KTK 98,7 LB 1289, 22' PLbg A, 14 S. Assur-malik kt m/"
"Kryszat 2004 Zur Chronologie der Kaufmannsarchive aus der Schicht 2 des Karum Kanes. Studien und Materialien PIHANS 99.pdf";"";"94";"cfk 41, 4 LB 1289, 8' LB 1289, 12' Assur-rabi kt cfk 789, "
"Kryszat 2004 Zur Chronologie der Kaufmannsarchive aus der Schicht 2 des Karum Kanes. Studien und Materialien PIHANS 99.pdf";"";"94";"LB 1289, 8' LB 1289, 12' Assur-rabi kt cfk 789, 39 (Assur-"
"Kryszat 2004 Zur Chronologie der Kaufmannsarchive aus der Schicht 2 des Karum Kanes. Studien und Materialien PIHANS 99.pdf";"";"94";"[ ... ] LB 1289, 17' Bü~Tja (Al-agum +) ATHE 3, "
"Kryszat 2004 Zur Chronologie der Kaufmannsarchive aus der Schicht 2 des Karum Kanes. Studien und Materialien PIHANS 99.pdf";"";"95";"cjk 41, 5 LB 1289, 8' LB 1289, 13' (Assur-taklaku +) BIN "
"Kryszat 2004 Zur Chronologie der Kaufmannsarchive aus der Schicht 2 des Karum Kanes. Studien und Materialien PIHANS 99.pdf";"";"95";"LB 1289, 8' LB 1289, 13' (Assur-taklaku +) BIN IV 196, 8 "
