"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"12.06.2023 19:50:01"
"Gesucht nach";"LB 1883"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"4"              
"Anzahl gefundener Vorkommen";"6"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1978 Kommentar zu den altbabylonischen Briefen aus Lagaba und anderen Orten SLB 4.pdf";"";"153";"Z.]1. 45. LB 1883 (TLB IV, Taf.26). Der gewiss an Belsunu "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frankena 1970 Kommentar zu den altbabylonischen Briefen aus Lagaba und anderen Orten SLB 4.pdf";"Scanned using Book ScanCenter 5022";"16";"Z.11. 45. LB 1883 (TLB IV, Taf.26). Der gewiss an Belsunu "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"21";"Tf. 26 (LB 1883). (Vs .) 1 Ca-na be-el-sju-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"21";"es mir. 45. LB 1883. 1 Zu Belsunu 2 sprich : 3 also sag "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"21";"Tf. 26 (LB 1883). (Vs .) 1 Ca-na be-el-sju-"
"AbB 3 Frankena 1968 Briefe aus der Leidener Sammlung (TLB 4).pdf";"";"21";"es mir. 45. LB 1883. 1 Zu Belsunu 2 sprich : 3 also sag "
