"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"18.06.2023 00:29:48"
"Gesucht nach";"LB 901"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"8"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"7";"893 side 1, LB 901 side 1 and side 2, LB 908 side 1, "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"9";"RB 1 15x14 LB 901 RB 5 25x18 RB 1 t 21x15 RB 4 "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"29";"also visible on LB 901 side 2, LB 911 side 2). The maximum attested "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"57";"1 low high LB 901 RB 5 low high RB 1 low high RB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"59";"1, edge 2 LB 901 side 1 LB 902 side 2 LB 903 edge "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"60";"899 side 2 LB 901 edge 1, edge 2 LB 902 side 1 LB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"60";"1, side 1 LB 901 side 2 LB 902 edge 1, edge 2 LB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"61";"LB 899 top LB 901 top LB 903 top LB 905 top LB 906 "
