"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"12.06.2023 21:03:11"
"Gesucht nach";"LB 1936"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"4"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Salonen 1968 Agricultura Mesopotamica nach sumerisch-akkadischen Quellen AASF B 149.pdf";"";"370";", z.B. LB 1936 = SLB I.3 Nr. 94: verschiedene EREN2.SE."
"Salonen 1968 Agricultura Mesopotamica nach sumerisch-akkadischen Quellen AASF B 149.pdf";"";"371";"Erntefl>, z.B. LB 1936 = SLB I.3 Nr. 94.1, 9, 21 und "
"Salonen 1968 Agricultura Mesopotamica nach sumerisch-akkadischen Quellen AASF B 149.pdf";"";"371";"träger)>, z.B. LB 1936 = SLB I.3 Nr. 94.19 und 42: 6 "
"Salonen 1968 Agricultura Mesopotamica nach sumerisch-akkadischen Quellen AASF B 149.pdf";"";"441";"fertig»; LB 1936 = LEEMANS, Legal and Administrative Documents Nr. 94 auf "
