"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"18.06.2023 00:30:59"
"Gesucht nach";"LB 902"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"8"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"4";"on side 1. LB 902 side 1 has a paper label with “G248”; "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"9";"RB 3 19x08 LB 902 RB 6 27x12 RB 3 15x15 RB 1 20x17 "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"17";"line (see LB 902 side 2). The cartouche and the birds stand on "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"57";"3 low high LB 902 RB 6 low high RB 3 low high RB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"59";"901 side 1 LB 902 side 2 LB 903 edge 1, edge 2 LB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"60";"1, edge 2 LB 902 side 1 LB 903 side 1 LB 904 side "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"60";"901 side 2 LB 902 edge 1, edge 2 LB 904 edge 1 LB "
"Clay_Tags-Henkelman-ARTA-2004-1.pdf";"";"61";"LB 900 top LB 902 top LB 904 top LB 909 top LB 912 "
