"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"21.05.2023 23:13:33"
"Gesucht nach";"A 24192"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"10"             
"Anzahl gefundener Vorkommen";"33"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Sumerian_Miscellanea-Sjoberg-OrSue-1974-75.pdf";"";"17";"42 II 22; A 24192; 3 N-T 3:36 + 3 N-T "
"Sumerian_Miscellanea-Sjoberg-OrSue-1974-75.pdf";"";"17";"sa 1; A 24192 -art-.~a-i:ia) 1\r ni ::\"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Matuszak 2019 Es streite, wer kann Ein neuer Rekonstruktions- und Interpretationversuch für das sumerische Schulstreitgespräch ‚Dialog 1 ZA 109.pdf";"";"41";"154 P346239 UNA A 24192 – – D3 AU – UET 6, 150 P346235 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Attinger 1993 Eléments de linguistique sumerienne [2].pdf";"";"16";"Textes non publiés: A 24192 (EJ. Gordon, BiOr. 17 [1960] 141 n. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Attinger 1993 Eléments de linguistique sumerienne.pdf";"Eléments de linguistique sumérienne";"34";"non publies : A 24192 (E.I. Gordon, BiOr. 17 [1960] 141 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Matuszak 2021 Und du, du bist eine Frau‹‹. Editio princeps und Analyse des sumerischen Streitgesprächs ›Zwei Frauen B UAVA 16.pdf";"";"427";"P346672 UNA A 24192 -- P519913 Dialog 3 (Q000769) AU -- "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Ceccarelli 2020 An Introduction to the Sumerian School Disputes, in Jimenez & Mittermayer (eds) isputation Literature in the Near East and Beyond, 33-55.pdf";"";"10";"= 81–93; A 24192 obv. ii 34 – iii 5 = 81–99. "
"Ceccarelli 2020 An Introduction to the Sumerian School Disputes, in Jimenez & Mittermayer (eds) isputation Literature in the Near East and Beyond, 33-55.pdf";"";"12";"= 32–35; A 24192 obv. i 31–33 = 33–35. .. "
"Ceccarelli 2020 An Introduction to the Sumerian School Disputes, in Jimenez & Mittermayer (eds) isputation Literature in the Near East and Beyond, 33-55.pdf";"";"16";"= 105–106; A 24192 obv. iii 11–12 = 105–106. "
"Ceccarelli 2020 An Introduction to the Sumerian School Disputes, in Jimenez & Mittermayer (eds) isputation Literature in the Near East and Beyond, 33-55.pdf";"";"17";"= 116–117; A 24192 obv. iii 22–23 = 116–117; UET 6/"
"Ceccarelli 2020 An Introduction to the Sumerian School Disputes, in Jimenez & Mittermayer (eds) isputation Literature in the Near East and Beyond, 33-55.pdf";"";"17";"P276195) rev. 7; A 24192 obv. iii 18; UET 6/3: 634:2'. ."
"Ceccarelli 2020 An Introduction to the Sumerian School Disputes, in Jimenez & Mittermayer (eds) isputation Literature in the Near East and Beyond, 33-55.pdf";"";"18";"obv. ii' 11'; A 24192 obv. iii 20; CBS 10397 (Foto CDLI P265614) "
"Ceccarelli 2020 An Introduction to the Sumerian School Disputes, in Jimenez & Mittermayer (eds) isputation Literature in the Near East and Beyond, 33-55.pdf";"";"18";"rev. i 5'; A 24192 obv. ii 27. .. Reconstructed text from: TMH "
"Ceccarelli 2020 An Introduction to the Sumerian School Disputes, in Jimenez & Mittermayer (eds) isputation Literature in the Near East and Beyond, 33-55.pdf";"";"18";"P269583):1'-2'; A 24192 obv. iii 14. .. Reconstructed text from the "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Ceccareli 2020 An Introduction to the Sumerian School Disputes SANER 25.pdf";"";"10";"= 81–93; A 24192 obv. ii 34 – iii 5 = 81–99. "
"Ceccareli 2020 An Introduction to the Sumerian School Disputes SANER 25.pdf";"";"12";"= 32–35; A 24192 obv. i 31–33 = 33–35. .. "
"Ceccareli 2020 An Introduction to the Sumerian School Disputes SANER 25.pdf";"";"16";"= 105–106; A 24192 obv. iii 11–12 = 105–106. "
"Ceccareli 2020 An Introduction to the Sumerian School Disputes SANER 25.pdf";"";"17";"= 116–117; A 24192 obv. iii 22–23 = 116–117; UET 6/"
"Ceccareli 2020 An Introduction to the Sumerian School Disputes SANER 25.pdf";"";"17";"P276195) rev. 7; A 24192 obv. iii 18; UET 6/3: 634:2'. ."
"Ceccareli 2020 An Introduction to the Sumerian School Disputes SANER 25.pdf";"";"18";"obv. ii' 11'; A 24192 obv. iii 20; CBS 10397 (Foto CDLI P265614) "
"Ceccareli 2020 An Introduction to the Sumerian School Disputes SANER 25.pdf";"";"18";"rev. i 5'; A 24192 obv. ii 27. .. Reconstructed text from: TMH "
"Ceccareli 2020 An Introduction to the Sumerian School Disputes SANER 25.pdf";"";"18";"P269583):1'-2'; A 24192 obv. iii 14. .. Reconstructed text from the "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Sjöberg 1974-1975 Miscellaneous Sumerian Texts I OrSu 23-24.pdf";"";"16";"42 II 22; A 24192; 3 N-T 3:36 + 3 N-T "
"Sjöberg 1974-1975 Miscellaneous Sumerian Texts I OrSu 23-24.pdf";"";"16";"sa 1; A 24192 -an-.;a-i'.i11) 111 ni /\u-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Gordon 1960 A New Look at the Wisdom of Sumer and Akkad (Rv Van Dijk La sagesse suméro-accadienne) BiOr 17.pdf";"";"11";"are the follOWing: A 24192, a( slx~column tablet of the Crozer Collection at "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"_MS.pdf";"Microsoft Word - _WHOLE_CM_EJ_CM.docx";"39";"= 81–93; A 24192 obv. ii 34 - iii 5 = 81–99. "
"_MS.pdf";"Microsoft Word - _WHOLE_CM_EJ_CM.docx";"41";"= 32–35; A 24192 obv. i 31–33 = 33–35. 43 For "
"_MS.pdf";"Microsoft Word - _WHOLE_CM_EJ_CM.docx";"45";"= 105–106; A 24192 obv. iii 11–12 = 105–106. 60 For "
"_MS.pdf";"Microsoft Word - _WHOLE_CM_EJ_CM.docx";"45";"= 116–117; A 24192 obv. iii 22–23 = 116–117; UET 6/"
"_MS.pdf";"Microsoft Word - _WHOLE_CM_EJ_CM.docx";"46";"P276195) rev. 7; A 24192 obv. iii 18; UET 6/3: 634:2´"
"_MS.pdf";"Microsoft Word - _WHOLE_CM_EJ_CM.docx";"46";"11´; A 24192 obv. iii 20; CBS 10397 (Foto CDLI P265614) "
"_MS.pdf";"Microsoft Word - _WHOLE_CM_EJ_CM.docx";"46";"5´; A 24192 obv. ii 27. 66 Reconstructed text from: TMH NF "
"_MS.pdf";"Microsoft Word - _WHOLE_CM_EJ_CM.docx";"46";"2´; A 24192 obv. iii 14. "
