"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"22.05.2023 19:11:51"
"Gesucht nach";"A 3053"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"2"              
"Anzahl gefundener Vorkommen";"2"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"WZKM1980.pdf";"";"270";"H. 1913 Stefanova, A. 3053 Stein, H. ß, 278; b. 277; Rez. 265 Steinbach, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Sumer 12, 1956.pdf";"";"122";"1388. AD. No. A. 3053. Pl. 1. - \ - c} ~ - '"
