"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"27.05.2023 21:13:51"
"Gesucht nach";"A 3546"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"8"              
"Anzahl gefundener Vorkommen";"15"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_a2 [1968].pdf";"Untitled";"276";"and a lamb A 3546:12; make available the full arhi contingent so that "
"cad_a2 [1968].pdf";"Untitled";"398";"lamb for you A 3546:12; fish given ana UTKU.US.MES sa GUD."

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_k [1971].pdf";"Untitled";"171";"concerning one ram A 3546:8, ka-ni-ik 1 MA.NA kaspim NA"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_p [2005].pdf";"Untitled";"151";"qá-di-im A 3546: 5; sihhirutim basûtimma ap-qí-ìs-su-um I "
"cad_p [2005].pdf";"Untitled";"155";"him with food A 3546:7, cf. piqittasu 1 UDU.NITÁ 1 SILA4 "
"cad_p [2005].pdf";"Untitled";"419";"and x barley A 3546:13; pí-qíit-ta-su 1 UDU.NITÁ ressu "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Pedersén 1997 Katalog der Beschrifteten Objekte aus Assur ADOG 23.pdf";"";"92";"Stadtgraben Ass 12399; A 3546; Foto Ass 3129; Fundkopie; Kode: TKn Inhalt: Salmanassar III: "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"61";"Ass 12399 (A 3546); copy on pi. 24; previously unpublished; c 8-10. "
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"91";"A 3545 173 A 3546 1.72 A 3547 239 A 3548 111 A 3549 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMA 3 Grayson 1996 Assyrian Rulers of the Early First Millennium BC II (858-745 BC).pdf";"";"150";"173 c 172 A 3546 12399 — 172 c 173 A 3551 12761b +"
"RIMA 3 Grayson 1996 Assyrian Rulers of the Early First Millennium BC II (858-745 BC).pdf";"";"283";"A 3491 102.44.145 A 3546 102.44.172 E§ 6872 102.14.2 A 3415 0.1042 A "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"61";"Ass 12399 (A 3546); copy on pi. 24; previously unpublished; c 8-10. "
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"91";"A 3545 173 A 3546 1.72 A 3547 239 A 3548 111 A 3549 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMA 3 Grayson 1996 Assyrian Rulers of the Early First Millennium BC II (858-745 BC).pdf";"";"150";"173 c 172 A 3546 12399 — 172 c 173 A 3551 12761b +"
"RIMA 3 Grayson 1996 Assyrian Rulers of the Early First Millennium BC II (858-745 BC).pdf";"";"283";"A 3491 102.44.145 A 3546 102.44.172 E§ 6872 102.14.2 A 3415 0.1042 A "
