"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"10.06.2023 01:18:45"
"Gesucht nach";"A 879"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"23"             
"Anzahl gefundener Vorkommen";"28"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Mayr_2005_SITU.pdf";"SITU 05 03 b";"69";"827 D, 836 A, 879 B, 882 C, 1016 C, 1035 A, 1047 A, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"BiOr1991.pdf";"";"59";"u-ru PV A 879 ist das Wort für "" Quelle "" 1m nA "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 73 2004.pdf";"";"108";"Yang, Adab 344, A 879:1; and lugal-mi-zi-du11 -ga "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 75 2006.pdf";"";"143";"195 Mattila, R.A.: 879 Maucourant, J.: 405 Maul, St.M.: 45 Mayer-Maly, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 49 1980.pdf";"";"199";"S.: 7001 Assaf A.: 879 Astour M.: 750, 797, 820 Atasoy S.: 1784 Auer "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Attinger 1993 Eléments de linguistique sumerienne [2].pdf";"";"302";"Zhi, SIA 344, A 879:1). Cf. m.SES-2 miz dUI\' Cf.lugal-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Attinger 1993 Eléments de linguistique sumerienne.pdf";"Eléments de linguistique sumérienne";"605";"Zhi, SIA 344, A 879:1). Cf. IB.SES-2 mi2 du11 • Cf. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Donbaz & Parpola 2001 Neo-Assyrian Legal Texts in Istanbul StAT 2.pdf";"";"13";"SE.PAD.MES A 879 1 Two homers of barley: Assur-da'iq, son of "
"Donbaz & Parpola 2001 Neo-Assyrian Legal Texts in Istanbul StAT 2.pdf";"";"143";"Ass 11393bu 101 A 879 2 A 1855 220 A 1902 168 A 2487 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Delaporte 1923 Catalogue des cylindres orientaux, cachets et pierres gravées du Musée du Louvre. II. Acquisitions CCL 2.pdf";"";"182";"4.875) 3 (A.879) 4 (A.876) 5 (A.877) ti "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Marchesi 2004 Who Was Buried in the Royal Tombs of Ur The Epigraphic and Textual Data OrNS 73.pdf";"";"19";"Yang, Adab 344, A 879:1; and lugal-mi-zi-du11 -ga "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Yang 1989 Sargonic Inscriptions from Adab PPAC I.pdf";"";"117";"A 904, and A 879 ma-s8-ab nbasket,m contains fish; attested in "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"PNA 1.pdf";"";"359";"amounts of grain A 879:4 (not dated; not that the bet aklti "
"PNA 1.pdf";"";"368";"disbursements of corn A 879:2 (not dated; the bet akiti of Assur "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"PNA 2 (H-N) (1).pdf";"";"182";"disbursements(?) of barley A 879 b.e. 14 (not dated). H. D. Baker "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"PNA 1__annotated.pdf";"";"359";"amounts of grain A 879:4 (not dated; not that the bet aklti "
"PNA 1__annotated.pdf";"";"368";"disbursements of corn A 879:2 (not dated; the bet akiti of Assur "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"PNA 2 (H-N).pdf";"";"182";"disbursements(?) of barley A 879 b.e. 14 (not dated). H. D. Baker "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"PNA 1.pdf";"";"359";"amounts of grain A 879:4 (not dated; not that the bet aklti "
"PNA 1.pdf";"";"368";"disbursements of corn A 879:2 (not dated; the bet akiti of Assur "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"PNA 2 (H-N).pdf";"";"182";"disbursements(?) of barley A 879 b.e. 14 (not dated). H. D. Baker "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"PNA 1__annotated.pdf";"";"359";"amounts of grain A 879:4 (not dated; not that the bet akiti "
"PNA 1__annotated.pdf";"";"368";"disbursements of corn A 879:2 (not dated; the bet aklti of Assur "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"PNA 2 (H-N)__annotated.pdf";"";"182";"disbursements(?) of barley A 879 b.e. 14 (not dated). H. D. Baker "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ARM 33.pdf";"";"429";"est l'expéditeur de A.879 ; on note encore é la-i-yi û-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"KeiBi 41 1979.pdf";"";"45";"S.: 7001 Assaf A.: 879 Astour M.: 750, 797, 820 Atasoy S.: 1784 Auer "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"KeiBi 64 2005.pdf";"";"47";"195 Mattila, R.A.: 879 Maucourant, J.: 405 Maul, St.M.: 45 Mayer-Maly, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Dissertation_Fleischmann.pdf";"";"773";"f. Kat.Nr. A. 879, Taf. 60 links; Ninou – Kypraiou 1978, 97 Kat."
