"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"22.05.2023 17:06:40"
"Gesucht nach";"A 30222"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"4"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Sommerfeld & Krebernik.pdf";"";"81";"T 372 (A 30222); photo dans Reisman 1969, pl. 3 (illisible) ("

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Krebernik & Sommerfeld.pdf";"";"81";"T 372 (A 30222); photo dans Reisman 1969, pl. 3 (illisible) ("

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Delnero 2006 Variation in Sumerian Literary Compositions. A case study based on the Decad PhD.pdf";"ACKNOWLEDGEMENTS";"2131";"T 372 (A 30222) Obv. ]54-61 Rev. 62-69[ NIII29 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Civil n.d. Index to the Corpus of Sumerian Literature_1999 vers.pdf";"";"97";"3N-T372 = A 30222 3N-T448 = IM 58486 3N-T507 =A "
"Civil n.d. Index to the Corpus of Sumerian Literature_1999 vers.pdf";"";"179";"=> 3N-T369 A 30222 => 3N-T372 A 30224 => 3N-T374 A "
