"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"22.05.2023 23:29:10"
"Gesucht nach";"A 3101"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"6"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Charpin 2019.pdf";"";"987";"assemble in Mala.atum’; A.3101, 13–17 (Durand 2011, 161) (13) .a-"
"Fs Charpin 2019.pdf";"";"987";"Durand 1988, 492); A.3101, 3–17 (Durand 2011, 161). 33 A.988, "
"Fs Charpin 2019.pdf";"";"988";"from Ašma. (A.3101) as well.39 The cult of Addu in Ma.anum "
"Fs Charpin 2019.pdf";"";"988";"cases, i.e. A.3101, 3–17 (Durand 2011, 161) and A.4262, "
"Fs Charpin 2019.pdf";"";"988";"2011, 159. 39 A.3101, 3–17 (Durand 2011, 161). A series of "
"Fs Charpin 2019.pdf";"";"988";"of his letters, A.3101, A.861 (Durand 1988, 84) and A.252 "
