"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"10.06.2023 02:13:42"
"Gesucht nach";"A 931"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"25"             
"Anzahl gefundener Vorkommen";"35"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Bejamin de Tudela.pdf";"";"117";"'13 ; A 931 13 ; R omits nti>i 13 in> '"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Sallaberger_2006_LMSZ.pdf";"Zettelkasten2006_09";"682";"| Volk, InŠuk., A 931 | (= kirissu ""Schminkspachtel?, Haarspange"" etc.) gišumbin | "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_k [1971].pdf";"Untitled";"197";"AOAT 1 206 A 931:16, also ibid. 208 A 947:16. d) in "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Sommerfeld_SUM_Belegsammlung.pdf";"";"3830";"etc. Volk, InŠuk., A 931 [Leipzig–Münchner sumerischer Zettelkasten (26. 9. 2006) "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"LMSZ.pdf";"";"1051";"93Volk, InŠuk., A 931 | (= kirissukirissu ""Schminkspachtel?, HaarspangeSchminkspachtel?, Haarspange"" "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs von Soden AOAT 1.pdf";"";"119";"BM 131.703 [=A. 931] 2 i-na ~AN ki-na~te-e "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs de Meyer.pdf";"";"172";"Louvre, cit., n. A.931 , p. 195, pl. 97 3; A. SCHMIDT, Roi/"
"Fs de Meyer.pdf";"";"173";"Louvre, cit., n. A.931 ; B. TEISSIER, Marcopoli Collection, cit., n. 145, 159, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"4241610.pdf";"The Excavations at Tall Chagar Bazar and an Archaeological Survey of the Habur Region. Second Campaign, 1936";"48";"Habur. No. 7. A 931. Pendant in the form of an animal, shell, white. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"4241663.pdf";"Tablets from Chagar Bazar and Tall Brak, 1937-38";"28";"Umu Adad-bani. A. 931. Tablet, 0-035x0-033, with 6+3 (edge)+"
"4241663.pdf";"Tablets from Chagar Bazar and Tall Brak, 1937-38";"31";"a duplicate of A. 931 above (q.v.), which it repeats sign for "
"4241663.pdf";"Tablets from Chagar Bazar and Tall Brak, 1937-38";"31";"a duplicate of A. 931 and A. 947 above (q.v.), referring to "
"4241663.pdf";"Tablets from Chagar Bazar and Tall Brak, 1937-38";"32";"another duplicate of A. 931, 947, and 949 above (q.v.) giving identical "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"4199532.pdf";"Excavations at Brak and Chagar Bazar";"185";"This second specimen, A.931, is now in the British Museum. Although discovered in "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RA 90 1996 [2].pdf";"";"77";"(3) : A. 931. Cyrus H. Gordon, Western Asiatic Seals in the Walters "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 27 1958.pdf";"";"34";"herdsmen (see A. 931 , as surnmarized by Gadd, I raq, VII, 1940, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Mallowan 1947 Excavations at Brak and Chagar Bazar Iraq 9.pdf";"Excavations at Brak and Chagar Bazar";"185";"This second specimen, A.931, is now in the British Museum. Although discovered in "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"723";"1 65-66 A 931 64 13-14 209 II 23-24 A 2019 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
