"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"27.05.2023 22:54:48"
"Gesucht nach";"A 3683"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"3"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Ziegler 2007 Les Musiciens et la Musique d'apres les Archives de Mari Florilegimum marianum 9.pdf";"";"18";"lettre no31 [A.3683] qui traite des rations de laine du palais. Selon "
"Ziegler 2007 Les Musiciens et la Musique d'apres les Archives de Mari Florilegimum marianum 9.pdf";"";"44";"le no31 [A.3683]: 9-11, ou Å·le palaisÅá est manifestement compose "
"Ziegler 2007 Les Musiciens et la Musique d'apres les Archives de Mari Florilegimum marianum 9.pdf";"";"92";"31[A.3683] ........................................................................144 2.2.IBBI-ILABRAT ET fiUL-"
