"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"20.05.2023 03:26:24"
"Gesucht nach";"A 1534"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"2"              
"Anzahl gefundener Vorkommen";"2"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"WZKM1981.pdf";"";"241";"aS-Säbbl, 'A. 1534 Sabuncuoglu, M. Rez. 1583, 1598 Sa'd, A. f;l. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Encyclopedia_of_Protestantism.pdf";"The Encyclopedia of Protestantism";"3988";"1490 Buttrick, George A., 1534 "
