"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"21.05.2023 15:15:41"
"Gesucht nach";"A 1708"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"8"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"664";"70, A 1528, A 1708 ahhppnterus hnti (Pr‰s.Pl.3.) ~ es-/ ("
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"664";"aa- (PN) A 1708 huwedr- * 468 huwedri- 467 ff. ta- Ñsetzen"" "
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"665";"70, A 1528, A 1708 esete- * n. 297 Xbidewnn ( i)- qfit- n. "
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"665";"Umrgga- (PN) A 1708 uwedri- (lyk. Lw.) 469 zireime(li)- A 142 "
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"687";"in lyk. Wiedergabe) A 1708 m~fJra- (avest.) A 1683 m~fJr‰n- ("
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"688";"70, A 1528, A 1708 &pancov, -ovw; A 793 Oljp A 2085 "
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"702";"> mil. 0 A 1708 Sproﬂvokal (k.-luw.): vor Ableitungssuffix 28, 105, 130, "
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"707";"345; im Mil. A 1708 Nasalinfixverben ultimae laryngalis (luw., pal.) 521 f. 1927 "
