"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"22.05.2023 23:10:48"
"Gesucht nach";"A 3083"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"3"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Donbaz & Parpola 2001 Neo-Assyrian Legal Texts in Istanbul StAT 2.pdf";"";"114";"7 IGlm[xxxx] A 3083 1 mas-ku-nu [x x x] 2 "
"Donbaz & Parpola 2001 Neo-Assyrian Legal Texts in Istanbul StAT 2.pdf";"";"114";"Loan of Tent(?) A 3083 ' A tent[ ... ] Seal of Na[bu- "
"Donbaz & Parpola 2001 Neo-Assyrian Legal Texts in Istanbul StAT 2.pdf";"";"143";"A 2686 132 A 3083 310 A45 243 A 1055+ 62 A 1866* 47 "
