"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"30.05.2023 02:34:57"
"Gesucht nach";"A 5431"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"2"              
"Anzahl gefundener Vorkommen";"2"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RA 96.2 2002.pdf";"1Cairn.info";"48";"incidemment la lettre A.5431. Mais la date précise de la chute d’Ekallatum n’est "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ZimriLim_Diplomacy_Guichard_RA-96-2002-2.pdf";"Les relations diplomatiques entre Ibal-pi-El II et Zimri-Lim : deux étapes vers la discorde";"34";"incidemment la lettre A.5431. Mais la date précise de la chute d’Ekallatum n’est "
