"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"27.05.2023 17:25:24"
"Gesucht nach";"A 3460"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"9"              
"Anzahl gefundener Vorkommen";"13"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"[CAD Shin 2] von Soden 1994 Rv CAD Shin 2 OLZ 89.pdf";"";"2";"aus der Brief A. 3460: gissikkatim fa-aq-la-ku ""hange ""unveroffentlicht. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"[CAD S] Charpin 1993 Campte rendu du CAD volume S (1984) [Rv CAD S] AfO 40-41.pdf";"";"9";"287 n. g A.3460: 13. [249b] sikkatu A 2. mu$laZam inüma "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AfO 40-41 1993.pdf";"";"13";"287 n. g A.3460: 13. [249b] sikkatu A 2. mu$laZam inüma "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OLZ 089.pdf";"";"139";"aus der Brief A. 3460: i-na gj'sikkatim fa-aq-Ia-ku ""leh "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Pedersén 1997 Katalog der Beschrifteten Objekte aus Assur ADOG 23.pdf";"";"88";"Südost Ass 7335; A 3460; Foto Ass 1111; Kode: TKn Bibliographie: RICCA 255 Zikkatu(?)-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"80";"Ass 7335 (A 3460); copy on pi. 35; archaic script. Ass 12049 ("
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"90";"A 3459 194 A 3460 255 A 3461 286 A 3462 92 A 3463 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ARM 26 2 Durand 1988 Archives Épistolaires de Mari I 2.pdf";"";"81";"our agir^ (A.3460). C) Le mot qÃ®tu n'Ã©tai "
"ARM 26 2 Durand 1988 Archives Épistolaires de Mari I 2.pdf";"";"276";"Durand, dans l'in6dit A.3460:13 i-na ^si-ka-fim sa-aq-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"80";"Ass 7335 (A 3460); copy on pi. 35; archaic script. Ass 12049 ("
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"90";"A 3459 194 A 3460 255 A 3461 286 A 3462 92 A 3463 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ARM 26 2 Durand 1988 Archives Épistolaires de Mari I 2.pdf";"";"81";"our agir^ (A.3460). C) Le mot qÃ®tu n'Ã©tai "
"ARM 26 2 Durand 1988 Archives Épistolaires de Mari I 2.pdf";"";"276";"Durand, dans l'in6dit A.3460:13 i-na ^si-ka-fim sa-aq-"
