"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"29.05.2023 10:10:56"
"Gesucht nach";"A 4991"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"3"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ASJ 15.PDF";"";"70";"(no. 7), A 4991 (no. 14) , A 5066 (no. ll), "
"ASJ 15.PDF";"";"71";"(1939) 8 A 4991 (reference Hallo) A 4164 (reference Hallo) Legrain, "
"ASJ 15.PDF";"";"74";"47/xii/18, A 4991, PuzriS-Dagan (1) 2 silq SeS-da-da "
