"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"03.06.2023 21:20:38"
"Gesucht nach";"A 5976"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"3"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ASJ 15.PDF";"";"70";"(no. 5), A 5976 (no. 18). MLC 25 (no. 19), YBC "
"ASJ 15.PDF";"";"71";"(1912) 270 A 5976 (reference Hallo) MLC 25 (reference Hallo) Keiser "
"ASJ 15.PDF";"";"74";"48/xii/5, A 5976, PuzriS-Dagan (1) 1 sila4 (2) Cnsi-"
