"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"23.05.2023 01:06:48"
"Gesucht nach";"A 3115"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"10"             
"Anzahl gefundener Vorkommen";"17"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Oshima 2014 Babylonian Poems of Pious Sufferers. Ludlul Bel Nemeqi and the Babylonian Theodicy ORA 14.pdf";"";"198";"189) Birmingham 1982.A 3115: obv = 6-18; rev = 112-120 ("
"Oshima 2014 Babylonian Poems of Pious Sufferers. Ludlul Bel Nemeqi and the Babylonian Theodicy ORA 14.pdf";"";"292";"Museum, Birmingham 1982.A 3115 LudlulI.G .. XXXVII Index ofLambert's Unpublished Copies ÅE"
"Oshima 2014 Babylonian Poems of Pious Sufferers. Ludlul Bel Nemeqi and the Babylonian Theodicy ORA 14.pdf";"";"293";"p. Birmingham 1982.A 3115 LudlulI.G 241 KAR 116 VATunknown LudlulV.G KAR279 "
"Oshima 2014 Babylonian Poems of Pious Sufferers. Ludlul Bel Nemeqi and the Babylonian Theodicy ORA 14.pdf";"";"313";"ÅE Birmingham 1982.A 3115 obverse and reverse "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Ziegler 2007 Les Musiciens et la Musique d'apres les Archives de Mari Florilegimum marianum 9.pdf";"";"10";"13868], 51 [A.3115], 52 [A.979], 53 [M.7805] et "
"Ziegler 2007 Les Musiciens et la Musique d'apres les Archives de Mari Florilegimum marianum 9.pdf";"";"32";"88. 125No51 [A.3115]: 12-16. 126No36 [A.2521]: 24-25."
"Ziegler 2007 Les Musiciens et la Musique d'apres les Archives de Mari Florilegimum marianum 9.pdf";"";"85";"d'Ilsuibbisu no51 [A.3115]: Å·Nuit et jour, ce que j'entendais dans le "
"Ziegler 2007 Les Musiciens et la Musique d'apres les Archives de Mari Florilegimum marianum 9.pdf";"";"85";". No51 [A.3115]: 20 (Å„muÅÁ-mi-im); . No56 [M."
"Ziegler 2007 Les Musiciens et la Musique d'apres les Archives de Mari Florilegimum marianum 9.pdf";"";"93";"51[A.3115] ........................................................................215 52[A.979 ].........................................................................."

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Durand 1997 LAPO 16.pdf";"Untitled";"274";"dans XXVIl3 (A.3115 : 20) la sAcquence -Ac"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OIP 92. Persepolis Fortification Tablets. R. T. Hallock. 1969..pdf";"";"580";"Kontextbezogener Text konnte nicht extrahiert werden. Das Dokument weist eingeschrankte Sicherheitsberechtigungen auf. Das Kopieren von Inhalten ist nicht zulassig."

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Durand 1997 LAPO 16.pdf";"Untitled";"274";"dans XXVIl3 (A.3115 : 20) la sAcquence -Ac"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OIP 92. Persepolis Fortification Tablets. R. T. Hallock. 1969..pdf";"";"580";"Kontextbezogener Text konnte nicht extrahiert werden. Das Dokument weist eingeschrankte Sicherheitsberechtigungen auf. Das Kopieren von Inhalten ist nicht zulassig."

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RAI 38 1992.pdf";"";"63";". ^Cf. A.3115 edite dans AEM 1/3 (Musique ; la "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Ludlul Chapter I.pdf";"";"2";"Fehler beim Abrufen des Texts"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Ludlul Chapter II.pdf";"";"2";"Fehler beim Abrufen des Texts"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"II.2 Ludlul I update.pdf";"";"1";"Fehler beim Abrufen des Texts"
