"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"10.06.2023 00:15:43"
"Gesucht nach";"A 820"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"24"             
"Anzahl gefundener Vorkommen";"35"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Mayr_2005_SITU.pdf";"SITU 05 03 b";"42";"810 A, 813 A, 820 A - C). Similarly, a title in the form "
"Mayr_2005_SITU.pdf";"SITU 05 03 b";"125";"811 A, 813 A, 820 A - C, 880 A - B, 925 A "
"Mayr_2005_SITU.pdf";"SITU 05 03 b";"125";"A, 816 A816 A, 820 A sa12-su18 (.asukku, land registrar) 937 A, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"[CAD Q] Charpin 1989 Campte rendu du CAD volume Q (1982) [Rv CAD Q] AfO 36-37.pdf";"";"8";"qui concerne I'orfevrerie A,820:6. [320b] qussudu Le sens de ~~purifief"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"WZKM1980.pdf";"";"268";"B. 615 Roccatagliata, A. 820, 821 Rodinsoll, M. 2081 Rogel, C. R. Rez. 176 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AfO 36-37 1989.pdf";"";"57";"qui concerne I'orfevrerie A,820:6. [320b] qussudu Le sens de ~~purifief"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 50 1981.pdf";"";"169";"(1980) 1568-A. 820. Fronzaroli, P. (Ed.), Atti del Secondo Congresso rntemazionale "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ASJ 16.PDF";"";"127";"11, A.818, A.820 usw. Es gibt weitere Votivinschriften aus dieser Zeit in "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"NABU.pdf";"";"1567";"179 A 818, A 820. Vgi. BRM 4, 47 (sumerisch) und H. Limet, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"NABU 1987-2012.pdf";"";"1562";"179 A 818, A 820. Vgl. BRM 4, 47 (sumerisch) und H. Limet, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brinkman 1976 A Catalogue of cuneiform sources pertaining to specific monarchs of the Kassite Dynasty MSKH 1.pdf";"";"246";"Cat. Louvre 11, A. 820 (copy, transliteration, and translation on p. 179; photo "
"Brinkman 1976 A Catalogue of cuneiform sources pertaining to specific monarchs of the Kassite Dynasty MSKH 1.pdf";"";"351";"r e 11, A. 820: Q.2.100 Delaporte, C a t . L o "
"Brinkman 1976 A Catalogue of cuneiform sources pertaining to specific monarchs of the Kassite Dynasty MSKH 1.pdf";"";"367";"3.2.2, E.4.3.8 A. 820: Q.2.100 A. 821: U.2.3, U.4.1.1; cf. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"695";"671 'aeraes A 820 'ison A 639 1r (ON) A 455 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Stein 2000 Die mittel- und neubabylonischen Konigsinschriften bis zum Ende der Assyrerherrschaft. Grammatische Untersuchungen JBVO 3.pdf";"";"69";"S. 179 Nr. A 820 (K); Taf. 93 Fig. 9 (Foto) B: "
"Stein 2000 Die mittel- und neubabylonischen Konigsinschriften bis zum Ende der Assyrerherrschaft. Grammatische Untersuchungen JBVO 3.pdf";"";"95";"8,100 CCL 2, A 820 Ka 10 V8 1, 34 CCL 2, A 821 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Delaporte 1923 Catalogue des cylindres orientaux, cachets et pierres gravees du Musee du Louvre. II. Acquisitions CCL 2.pdf";"";"180";"AÅg$ 9 (A.820) "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brinkman 1976 A Catalogue of cuneiform sources pertaining to specific monarchs of the Kassite Dynasty [2] MSKH 1.pdf";"";"253";"Kontextbezogener Text konnte nicht extrahiert werden. Das Dokument weist eingeschrankte Sicherheitsberechtigungen auf. Das Kopieren von Inhalten ist nicht zulassig."
"Brinkman 1976 A Catalogue of cuneiform sources pertaining to specific monarchs of the Kassite Dynasty [2] MSKH 1.pdf";"";"359";"Kontextbezogener Text konnte nicht extrahiert werden. Das Dokument weist eingeschrankte Sicherheitsberechtigungen auf. Das Kopieren von Inhalten ist nicht zulassig."
"Brinkman 1976 A Catalogue of cuneiform sources pertaining to specific monarchs of the Kassite Dynasty [2] MSKH 1.pdf";"";"375";"Kontextbezogener Text konnte nicht extrahiert werden. Das Dokument weist eingeschrankte Sicherheitsberechtigungen auf. Das Kopieren von Inhalten ist nicht zulassig."

"Dateiname";"Titel";"Seite";"Suchvorkommen"
