"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"09.06.2023 18:49:58"
"Gesucht nach";"A 775"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"18"             
"Anzahl gefundener Vorkommen";"25"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"BiOr1983.pdf";"";"154";"C. .. 827 A 775 833 A 755 84:58 A B _ 735 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"zava.1894.9.1.82.pdf";"";"17";"Toprakkaleh, Berlin V.A. 775 aus Bronze, die mit Goldblech überzogen war, während Augen "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 51 1982.pdf";"";"340";"1752 Even-Shoshan A.: 775 Fagan B.: 73 Fairman H. W.: 7082 Fales F. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 41 1972.pdf";"";"307";"732 Ward W. A.: 775 Waters J. W. : 860 Watson P . L. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Selz 1995 Untersuchungen zur Götterwelt des altsumerischen Stadtstaates von Lagas OPKF 13.pdf";"";"424";"ma-tur: II A:775 M ma-al-ga: II A:305 ma-da-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brockelmann 2016 History of the Arabic Written Tradition. Supplement Volume 2 HdO 117-S2.pdf";"";"52";"1, Qiliè .A. 775, .Ašir I, 626, Teh. II, 277.—9. Munsha "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Sandowicz & Tarasewicz 2014 Court of Assize at Neo-Babylonian Apsu RA 108.pdf";"1Cairn.info";"16";"173 (ad A. 775). 100. For TCL 12 120, see the description in "
"Sandowicz & Tarasewicz 2014 Court of Assize at Neo-Babylonian Apsu RA 108.pdf";"1Cairn.info";"16";"173 (ad A. 775); the picture was not published unfortunately. Document téléchargé depuis "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Delaporte 1923 Catalogue des cylindres orientaux, cachets et pierres gravées du Musée du Louvre. II. Acquisitions CCL 2.pdf";"";"81";"Provenance : Warka). A, 775. Empreintes de quatre sceaux. - A. CACHET DE KIRIBTOULE, "
"Delaporte 1923 Catalogue des cylindres orientaux, cachets et pierres gravées du Musée du Louvre. II. Acquisitions CCL 2.pdf";"";"140";"797 D. Coq, A 775 C, 795 C. Croissant, A 338, sur koudourrou, et "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Moortgat 1975 Zur Geschichte der Karyatide Fs Otten.pdf";"";"8";"erli.h V.A. 775 .., 1):..aro\fD. ,ß ck Vogüe Ber~ "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"CT 56 Pinches.pdf";"";"309";"~~\o ~~~~~~A 775. B -- I - _rya <3 I "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"CT 56 Pinches.pdf";"";"309";"~~\o ~~~~~~A 775. B -- I - _rya <3 I "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"MAD 2. Old Akkadian Writing and Grammar I. J. Gelb., 1952.pdf";"Untitled";"237";"f A 7953; A 775 ii 166. o4' IZ Lam' A'775; A 7660 "
