"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"09.06.2023 23:59:41"
"Gesucht nach";"A 8150"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"6"              
"Anzahl gefundener Vorkommen";"14"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"jcs40.pdf";"";"51";"vi 54-60. A 8150 46X20X11 Chip, part of two cols. A 11857 94X70X35 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Borger 1996 Beiträge zum Inschriftenwerk Assurbanipals [2] BIWA.PDF";"";"75";"dtirfte. GlF = A 8150 + A 8159. Kol.IX? 1'-7' = C "
"Borger 1996 Beiträge zum Inschriftenwerk Assurbanipals [2] BIWA.PDF";"";"194";"1~)__ (+)RB A 8150 +RB A 8159) GIF. A 8150 4°-Heft "
"Borger 1996 Beiträge zum Inschriftenwerk Assurbanipals [2] BIWA.PDF";"";"194";"A 8159) GIF. A 8150 4°-Heft 122. A 8159 4°-Heft 124. (+)"
"Borger 1996 Beiträge zum Inschriftenwerk Assurbanipals [2] BIWA.PDF";"";"198";"C IX 23'). A 8150)-, A 7960 (GIF). A 8151)-, A 7960 ("

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Borger 1996 Beiträge zum Inschriftenwerk Assurbanipals BIWA.pdf";"";"75";"dürfte. GIF = A 8150 + A 8159. Kol. IX? 1'-7' = C "
"Borger 1996 Beiträge zum Inschriftenwerk Assurbanipals BIWA.pdf";"";"199";"C IX 23'). A 8150) -> A 7960 (GlF). A 8151) -> A "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RINAP 5-1 Novotny & Jeffers The Royal Inscriptions of Ashurbanipal, Assur-etel-ilani and Sin-sharra-ishkun, Part 1 2018.pdf";"Microsoft Word - RINAP5_FM1.docx";"199";"BM 134436 (+) A 8150 + A 8159 (+) A 11870A 1932-12-12,431 "
"RINAP 5-1 Novotny & Jeffers The Royal Inscriptions of Ashurbanipal, Assur-etel-ilani and Sin-sharra-ishkun, Part 1 2018.pdf";"Microsoft Word - RINAP5_FM1.docx";"431";"A 8097 11.166 A 8150+ 8.1 A 8055 9.177 A 8098+ 11.31 A 8151+ "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RINAP 5-1 Novotny & Jeffers The Royal Inscriptions of Ashurbanipal, Assur-etel-ilani and Sin-sharra-ishkun, Part 1 2018.pdf";"Microsoft Word - RINAP5_FM1.docx";"199";"BM 134436 (+) A 8150 + A 8159 (+) A 11870A 1932-12-12,431 "
"RINAP 5-1 Novotny & Jeffers The Royal Inscriptions of Ashurbanipal, Assur-etel-ilani and Sin-sharra-ishkun, Part 1 2018.pdf";"Microsoft Word - RINAP5_FM1.docx";"431";"A 8097 11.166 A 8150+ 8.1 A 8055 9.177 A 8098+ 11.31 A 8151+ "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"SAOC 62. RAI 51.pdf";"Untitled";"140";"A 8149, and A 8150+, but not on Prism C’s principal exemplar; see Borger, "
"SAOC 62. RAI 51.pdf";"Untitled";"141";"from Nineveh (A 8150+, K. 13778, and BM 134436), on the other hand, "
"SAOC 62. RAI 51.pdf";"Untitled";"146";"(G1E) (+) A 8150 + A 8159 (G1F) (+) A 11870A ("
