"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"20.05.2023 04:11:09"
"Gesucht nach";"A 160999"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Farber & Farber 2012 The “Gibson Collection” at the Oriental Institute, Chicago OLA 220 Fs van Lerberghe.pdf";"";"2";"11 (now A 160999, A 160997, A 160998) were edited by W. Farber. "
"Farber & Farber 2012 The “Gibson Collection” at the Oriental Institute, Chicago OLA 220 Fs van Lerberghe.pdf";"";"5";"Gibson 3, now A 160999: OB, Larsa Loan contract - I XIIa I RS "
"Farber & Farber 2012 The “Gibson Collection” at the Oriental Institute, Chicago OLA 220 Fs van Lerberghe.pdf";"";"6";"Gibson 3 (=A 160999) obverse Gibson 3 (=A 160999), left edge Gibson "
"Farber & Farber 2012 The “Gibson Collection” at the Oriental Institute, Chicago OLA 220 Fs van Lerberghe.pdf";"";"6";"Gibson 3 (=A 160999), left edge Gibson 3 (=A 160999), lower edge "
"Farber & Farber 2012 The “Gibson Collection” at the Oriental Institute, Chicago OLA 220 Fs van Lerberghe.pdf";"";"6";"Gibson 3 (=A 160999), lower edge "
