"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"28.05.2023 03:24:24"
"Gesucht nach";"A 4420"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"3"              
"Anzahl gefundener Vorkommen";"9"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"von Voigtlander 1963 A Survey of Neo-Babylonian History diss.pdf";"";"47";"11428). 43see Chart A. 4420/VII/23 {Weidner, AfO 16, 42, BM 64038), "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ARM 27 Birot 1993 Correspondance des Foverneurs de Qattunan.pdf";"";"142";"unân 167 [A.4420] Lettre expédiée par Zimri-Addu et Mênirum. Ce sont "
"ARM 27 Birot 1993 Correspondance des Foverneurs de Qattunan.pdf";"";"157";"9761 A.3729 A.4420 A.3963 A.4158 A.344+M.7359 M."
"ARM 27 Birot 1993 Correspondance des Foverneurs de Qattunan.pdf";"";"157";"A.4418 25 A.4420 93 A.4421 74 131 1 2 48 109 "
"ARM 27 Birot 1993 Correspondance des Foverneurs de Qattunan.pdf";"";"234";". 167 [A.4420] 2 4 '- ' 2' 4', 6' 8' 10' "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ARM 27 Birot 1993 Correspondance des Foverneurs de Qattunan.pdf";"";"142";"unân 167 [A.4420] Lettre expédiée par Zimri-Addu et Mênirum. Ce sont "
"ARM 27 Birot 1993 Correspondance des Foverneurs de Qattunan.pdf";"";"157";"9761 A.3729 A.4420 A.3963 A.4158 A.344+M.7359 M."
"ARM 27 Birot 1993 Correspondance des Foverneurs de Qattunan.pdf";"";"157";"A.4418 25 A.4420 93 A.4421 74 131 1 2 48 109 "
"ARM 27 Birot 1993 Correspondance des Foverneurs de Qattunan.pdf";"";"234";". 167 [A.4420] 2 4 '- ' 2' 4', 6' 8' 10' "
