"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"27.05.2023 21:31:04"
"Gesucht nach";"A 3561"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"5"              
"Anzahl gefundener Vorkommen";"8"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Oded.pdf";"Homeland and Exile";"243";"Ass 13223 (A 3561), Ass 13331 (A 3563), Ass 13458 (A "
"Fs Oded.pdf";"Homeland and Exile";"657";"Ass 13223 (A 3561) 216 Ass 13266 + Ass 13594 216 (VA "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Richter 2016 Vorarbeiten zu einem hurritischen Namenbuch. Erster Teil- Personennamen altbabylonischer Überlieferung vom Mittleren Euphrat und aus dem nördlichen Mesopotamien .pdf";"";"78";"Jungen), oh Ugur!"" A.3561 VII 15 ap-sa-am {aps(e)=a["

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Pedersén 1997 Katalog der Beschrifteten Objekte aus Assur ADOG 23.pdf";"";"93";"Tempels Ass 13223; A 3561; Foto Ass 3536; Kode: TKn Inhalt: Sln-8ar-iSkun: "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"74";"Ass 13223 (A 3561); copy on pi. 33; previously unpublished but variants noted "
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"91";"A 3560 244 A 3561 237 A 3562 251 A 3563 238 A 3564 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"74";"Ass 13223 (A 3561); copy on pi. 33; previously unpublished but variants noted "
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"91";"A 3560 244 A 3561 237 A 3562 251 A 3563 238 A 3564 "
