"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"27.05.2023 17:12:47"
"Gesucht nach";"A 3449"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"18"             
"Anzahl gefundener Vorkommen";"23"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Catalogue.pdf";"";"4";"Fehler beim Abrufen des Texts"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"BiOr1981.pdf";"";"21";"Ass 6719 (A 3449). There are two duplicates, not one: Ass 18474 ("

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Oelsner 1986 Materialien zur Babylonischen Gesellschaft und Kultur in Hellenistischer Zeit MBGK.pdf";"";"256";"die datierten Tafel.~ A 3449 ( 162 s .. i.) und A 3673 ( "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Koch 2015 Mesopotamian Divination Texts- Conversing with the Gods. Sources from the First Millennium BCE GMTR 7a.pdf";"";"256";"P397454), BM 65505; A. 3449+3540. SpTU 1 79 may also belong here.631 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Koch 2015 Mesopotamian Divination Texts- Conversing with the Gods. Sources from the First Millennium BCE GMTR 7.pdf";"";"256";"P397454), BM 65505; A. 3449+3540. SpTU 1 79 may also belong here.631 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Pedersén 1997 Katalog der Beschrifteten Objekte aus Assur ADOG 23.pdf";"";"88";"eD6V Ass 6719; A 3449; Foto Ass 873; Kode: TKn Inhalt: Tiglatpileser I?: !"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Freedman [Moren] 1978 The omen series Shumma alu PhD Penn.pdf";"";"98";"37) BM 6,505 A.3449 JS40 AO 6490 (TeL 6 no.8) 182 "
"Freedman [Moren] 1978 The omen series Shumma alu PhD Penn.pdf";"";"201";"Museum No. rn A. 3449 + A. 3540 180-181 no. 6454 185 A0 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Shaked 2005 Officina Magica. Essays on the Practice of Magic in Antiquity IJS studies in Judaica 4.pdf";"IJS-4-shaked.qxd";"43";"a city” (A 3449+3540, unpublished, with high probability to be joined to "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Oelsner 1986 Rv von Weiher SpTU 2 OLZ 81.pdf";"";"3";"unpublizierten Chicagoer Tafel A 3449, geschrieben im Jahre 162 Seleukidenära und gehörig dem Anu."

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Oelsner 2005 Incantations in Southern Mesopotamia – From Clay Tablets to Magical Bowls (Thoughts on the Decline of the Babylonian Culture Officina Magica.pdf";"IJS-4-shaked.qxd";"3";"a city” (A 3449+3540, unpublished, with high probability to be joined to "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"41";"Ass 6719 (A 3449); copy on pl. 12; Tiglath-pileser i(?); text not "
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"90";"A 3448 248 A 3449 115 A 3451 254 A 3452 29 A 3453 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMA 2 Grayson 1991 Assyrian Rulers of the Early First Millennium BC I (1114-859 BC).pdf";"";"99";"The inscription (A 3449, Ass 6719) has been collated. B I B L "
"RIMA 2 Grayson 1991 Assyrian Rulers of the Early First Millennium BC I (1114-859 BC).pdf";"";"438";"A 88 87.1.11 A 3449 87.1007 ES 9359 101.116.4 ES 9552 87.29.33 A 89 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"41";"Ass 6719 (A 3449); copy on pl. 12; Tiglath-pileser i(?); text not "
"RIMS 1 Donbaz & Grayson 1984 Royal Inscriptions on Clay Cones from Assur now in Istanbul.pdf";"";"90";"A 3448 248 A 3449 115 A 3451 254 A 3452 29 A 3453 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RIMA 2 Grayson 1991 Assyrian Rulers of the Early First Millennium BC I (1114-859 BC).pdf";"";"99";"The inscription (A 3449, Ass 6719) has been collated. B I B L "
"RIMA 2 Grayson 1991 Assyrian Rulers of the Early First Millennium BC I (1114-859 BC).pdf";"";"438";"A 88 87.1.11 A 3449 87.1007 ES 9359 101.116.4 ES 9552 87.29.33 A 89 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AfO Register 1974-2004.pdf";"";"1622";"(Join wahrscheinlich A 3449+3540, Chicago). -, 11: Brack-Bemsen, Under One Sky, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Koch forthcoming Mesopotamian Divination Texts- Conversing with the Gods GMTR.pdf";"Mesopotamian Divination Texts: Conversing with the Gods";"222";"P397454), BM 65505; A. 3449+3540. SpTU 1 79 may also belong here. 606 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"_52.pdf";"";"106";"Fehler beim Abrufen des Texts"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"_AfO_Textstellen.pdf";"";"562";"Fehler beim Abrufen des Texts"
