"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"22.05.2023 20:40:18"
"Gesucht nach";"A 3067"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ARM 33.pdf";"";"516";"LIM). Dans [A.3067] devant le HA un signe semble avoir été érasé. "
"ARM 33.pdf";"";"561";"Le texte [A.3067], envoyé depuis Mari (1. 10), est daté du "
"ARM 33.pdf";"";"562";"555 279 [A.3067] Itûr-asdû au roi. Arrivée de messagers de Hursîtum "
"ARM 33.pdf";"";"586";"553 -------------------------------------------------------------------- 279. A.3067 p. 555 231. A.4537-bis p.482 280. "
"ARM 33.pdf";"";"588";"=p. 312 A.3067 279 =p. 555 A.2135 = 179 ="
