"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"21.05.2023 23:56:01"
"Gesucht nach";"A 2543"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"4"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RAI 45 1.pdf";"";"89";"be presented momentarily. A.2543 contains fifteen faintly preserved lines of text listing various "
"RAI 45 1.pdf";"";"89";"is similar to A.2543 in color and script, although the two fragments do "
"RAI 45 1.pdf";"";"91";"2540, A.2542, A.2543, A.2544, and A.2545, which may mention Cyrus "
"RAI 45 1.pdf";"";"94";"..) VEYSEL DONBAZ A. 2543 A. 2545 LATE BABYLONIAN TEXTS FROM ASSUR c.. .: "
