"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"22.05.2023 23:02:46"
"Gesucht nach";"A 3079"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"1"              
"Anzahl gefundener Vorkommen";"4"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Donbaz & Parpola 2001 Neo-Assyrian Legal Texts in Istanbul StAT 2.pdf";"";"108";"A.3079 A.3081 p(J ~ ~ ~ ~~?q~ "
"Donbaz & Parpola 2001 Neo-Assyrian Legal Texts in Istanbul StAT 2.pdf";"";"113";"rest broken away A 3079 r.1' 2' 3' 4' 5' 6' 7' 8' "
"Donbaz & Parpola 2001 Neo-Assyrian Legal Texts in Istanbul StAT 2.pdf";"";"113";"Rest destroyed) 302.--A 3079 (Beginning destroyed) r.2 [Witness NN]. 3 "
"Donbaz & Parpola 2001 Neo-Assyrian Legal Texts in Istanbul StAT 2.pdf";"";"143";"A 2648 94 A 3079 302 By Museum Number A 2517 97 A 2567+ "
